# X mode_0 mode_1
-1.822822822822822930e+00 7.096703962600643401e-01 2.903296037399356044e-01
-1.816816816816816837e+00 7.097147932106682156e-01 2.902852067893317289e-01
-1.810810810810810745e+00 7.097197344689292198e-01 2.902802655310707247e-01
-1.804804804804804874e+00 7.096616058466403976e-01 2.903383941533596579e-01
-1.798798798798798781e+00 7.096664994426606921e-01 2.903335005573392524e-01
-1.792792792792792911e+00 7.096643421790573836e-01 2.903356578209427274e-01
-1.786786786786786818e+00 7.096833633446908429e-01 2.903166366553090461e-01
-1.780780780780780725e+00 7.097031315799693374e-01 2.902968684200307181e-01
-1.774774774774774855e+00 7.096378828020766250e-01 2.903621171979233195e-01
-1.768768768768768762e+00 7.096668442676636879e-01 2.903331557323364231e-01
-1.762762762762762669e+00 7.096891122152022557e-01 2.903108877847977998e-01
-1.756756756756756799e+00 7.096526800831136628e-01 2.903473199168864483e-01
-1.750750750750750706e+00 7.096565282156478416e-01 2.903434717843521029e-01
-1.744744744744744835e+00 7.096983468043088772e-01 2.903016531956911228e-01
-1.738738738738738743e+00 7.097356783693163917e-01 2.902643216306836083e-01
-1.732732732732732650e+00 7.096682002344415485e-01 2.903317997655584515e-01
-1.726726726726726779e+00 7.096718540815465381e-01 2.903281459184534619e-01
-1.720720720720720687e+00 7.097481271796524105e-01 2.902518728203475895e-01
-1.714714714714714816e+00 7.096805415507649872e-01 2.903194584492349573e-01
-1.708708708708708723e+00 7.097445610662954651e-01 2.902554389337044238e-01
-1.702702702702702631e+00 7.096396440786401083e-01 2.903603559213599472e-01
-1.696696696696696760e+00 7.096643619737903474e-01 2.903356380262097081e-01
-1.690690690690690667e+00 7.096538460183610120e-01 2.903461539816390435e-01
-1.684684684684684797e+00 7.096607970838364476e-01 2.903392029161636079e-01
-1.678678678678678704e+00 7.096798973238779285e-01 2.903201026761220715e-01
-1.672672672672672611e+00 7.096556681524849308e-01 2.903443318475150692e-01
-1.666666666666666741e+00 7.097019661108182609e-01 2.902980338891817391e-01
-1.660660660660660648e+00 7.096445114232997620e-01 2.903554885767001825e-01
-1.654654654654654777e+00 7.096979876760594053e-01 2.903020123239406503e-01
-1.648648648648648685e+00 7.096494668151673846e-01 2.903505331848326709e-01
-1.642642642642642592e+00 7.096509049663844992e-01 2.903490950336155008e-01
-1.636636636636636721e+00 7.096979875418164552e-01 2.903020124581835448e-01
-1.630630630630630629e+00 7.096752677300308676e-01 2.903247322699690769e-01
-1.624624624624624536e+00 7.096799858800671990e-01 2.903200141199329121e-01
-1.618618618618618665e+00 7.096590821566438612e-01 2.903409178433560833e-01
-1.612612612612612573e+00 7.096609267508802166e-01 2.903390732491196724e-01
-1.606606606606606702e+00 7.096235793489698018e-01 2.903764206510303092e-01
-1.600600600600600609e+00 7.097017121922042371e-01 2.902982878077958184e-01
-1.594594594594594517e+00 7.096888623182919797e-01 2.903111376817080203e-01
-1.588588588588588646e+00 7.096827510959652363e-01 2.903172489040347637e-01
-1.582582582582582553e+00 7.096723736714560804e-01 2.903276263285439751e-01
-1.576576576576576683e+00 7.097037415726468179e-01 2.902962584273532376e-01
-1.570570570570570590e+00 7.096510165483314037e-01 2.903489834516687074e-01
-1.564564564564564497e+00 7.096946155786900690e-01 2.903053844213098755e-01
-1.558558558558558627e+00 7.096444011796835261e-01 2.903555988203164739e-01
-1.552552552552552534e+00 7.096857027821483754e-01 2.903142972178517356e-01
-1.546546546546546663e+00 7.096577273671205166e-01 2.903422726328795389e-01
-1.540540540540540571e+00 7.096956178604074683e-01 2.903043821395924762e-01
-1.534534534534534478e+00 7.097253552758712170e-01 2.902746447241287830e-01
-1.528528528528528607e+00 7.096906527362052408e-01 2.903093472637947592e-01
-1.522522522522522515e+00 7.096829450527509797e-01 2.903170549472490203e-01
-1.516516516516516422e+00 7.096754214219824775e-01 2.903245785780175225e-01
-1.510510510510510551e+00 7.096372828043003844e-01 2.903627171956996156e-01
-1.504504504504504458e+00 7.096549429640764961e-01 2.903450570359235594e-01
-1.498498498498498588e+00 7.096384148063287212e-01 2.903615851936712233e-01
-1.492492492492492495e+00 7.097003265749411982e-01 2.902996734250587463e-01
-1.486486486486486402e+00 7.097172607388665400e-01 2.902827392611335711e-01
-1.480480480480480532e+00 7.097106405791738792e-01 2.902893594208260653e-01
-1.474474474474474439e+00 7.097238627108641840e-01 2.902761372891358160e-01
-1.468468468468468568e+00 7.096728817854679461e-01 2.903271182145320539e-01
-1.462462462462462476e+00 7.097188723103047270e-01 2.902811276896952730e-01
-1.456456456456456383e+00 7.096366001476008822e-01 2.903633998523990623e-01
-1.450450450450450512e+00 7.096906725916990455e-01 2.903093274083008990e-01
-1.444444444444444420e+00 7.096840100457795231e-01 2.903159899542204769e-01
-1.438438438438438549e+00 7.096556330289082171e-01 2.903443669710917274e-01
-1.432432432432432456e+00 7.096445874326049452e-01 2.903554125673949993e-01
-1.426426426426426364e+00 7.096868575309970284e-01 2.903131424690028606e-01
-1.420420420420420493e+00 7.096577472861655966e-01 2.903422527138343479e-01
-1.414414414414414400e+00 7.097162606063007750e-01 2.902837393936991695e-01
-1.408408408408408530e+00 7.096733399708388124e-01 2.903266600291611876e-01
-1.402402402402402437e+00 7.096875692894558663e-01 2.903124307105440782e-01
-1.396396396396396344e+00 7.096536027280475611e-01 2.903463972719523833e-01
-1.390390390390390474e+00 7.096607536654818693e-01 2.903392463345181862e-01
-1.384384384384384381e+00 7.096353683380668409e-01 2.903646316619331591e-01
-1.378378378378378288e+00 7.096478240190511322e-01 2.903521759809488678e-01
-1.372372372372372418e+00 7.096983842543848064e-01 2.903016157456152491e-01
-1.366366366366366325e+00 7.097348822657861822e-01 2.902651177342137623e-01
-1.360360360360360454e+00 7.097070441950658060e-01 2.902929558049342496e-01
-1.354354354354354362e+00 7.096000436495474295e-01 2.903999563504524595e-01
-1.348348348348348269e+00 7.097020126892054082e-01 2.902979873107944808e-01
-1.342342342342342398e+00 7.096834751243060735e-01 2.903165248756939265e-01
-1.336336336336336306e+00 7.097033780139327952e-01 2.902966219860672603e-01
-1.330330330330330435e+00 7.096960526991720197e-01 2.903039473008279248e-01
-1.324324324324324342e+00 7.096889606133427453e-01 2.903110393866572547e-01
-1.318318318318318250e+00 7.096298155932362350e-01 2.903701844067636539e-01
-1.312312312312312379e+00 7.096831764104978291e-01 2.903168235895022820e-01
-1.306306306306306286e+00 7.096864836329394022e-01 2.903135163670607088e-01
