# Y X drop drop_diff a0 a1
2.205882352941176627e+00 2.500000000000000000e+00 -6.423312670351677411e-04 -2.500642331267035168e+00 1.116545375513361936e-02 8.148769218234752643e-01
2.352941176470588314e+00 2.500000000000000000e+00 -4.740943160339572415e-04 -2.500474094316033735e+00 9.559255404806449655e-03 8.104307147047671300e-01
2.500000000000000000e+00 2.500000000000000000e+00 -9.023851240526070683e-04 -2.500902385124052607e+00 8.139608856074306495e-03 8.034873642081848955e-01
2.647058823529411686e+00 2.500000000000000000e+00 -9.741318297884493660e-04 -2.500974131829788227e+00 6.902738124223760027e-03 7.937288947383325244e-01
2.794117647058823817e+00 2.500000000000000000e+00 -2.330110935711005027e-04 -2.500233011093571101e+00 5.827718935090024470e-03 7.812501757139914682e-01
2.941176470588235503e+00 2.500000000000000000e+00 -3.774917822028101000e-04 -2.500377491782202810e+00 4.906307745182168084e-03 7.654709908803430940e-01
3.088235294117647189e+00 2.500000000000000000e+00 2.070981915287539721e-04 -2.499792901808471246e+00 4.113687610838836529e-03 7.462105141567455524e-01
3.235294117647058876e+00 2.500000000000000000e+00 -3.245722040476906045e-04 -2.500324572204047691e+00 3.436109431410656456e-03 7.238050780789108130e-01
3.382352941176470562e+00 2.500000000000000000e+00 -1.126910472656339479e-03 -2.501126910472656562e+00 2.866082458145181346e-03 6.976374546671276766e-01
3.529411764705882248e+00 2.500000000000000000e+00 -1.506244162259307018e-04 -2.500150624416225931e+00 2.386187573866909405e-03 6.680772999620777641e-01
3.676470588235294379e+00 2.500000000000000000e+00 4.378728110299157095e-05 -2.499956212718896786e+00 1.981191434630599508e-03 6.351602500969592002e-01
3.823529411764706065e+00 2.500000000000000000e+00 2.385759055523184458e-04 -2.499761424094447904e+00 1.649953379285342076e-03 5.995697449531108836e-01
3.970588235294117752e+00 2.500000000000000000e+00 -3.741574300721861590e-04 -2.500374157430072408e+00 1.373635292441136631e-03 5.614347573407302283e-01
4.117647058823529882e+00 2.500000000000000000e+00 -1.369158112560775464e-03 -2.501369158112560775e+00 1.147719893296546495e-03 5.220013835792109980e-01
4.264705882352941124e+00 2.500000000000000000e+00 1.402978507665242347e-04 -2.499859702149233698e+00 9.648664410247494768e-04 4.819498017273036727e-01
4.411764705882353255e+00 2.500000000000000000e+00 -2.150877879516510660e-04 -2.500215087787951873e+00 8.180718024475618164e-04 4.421693400753495262e-01
4.558823529411764497e+00 2.500000000000000000e+00 1.376523474305724193e-04 -2.499862347652569206e+00 7.004679739856192354e-04 4.036928418723937928e-01
4.705882352941176627e+00 2.500000000000000000e+00 -6.596304898356386559e-04 -2.500659630489835639e+00 6.076281803142473967e-04 3.672586085391865707e-01
4.852941176470588758e+00 2.500000000000000000e+00 -2.542471202644502881e-04 -2.500254247120264672e+00 5.370626083469815567e-04 3.333790525160869600e-01
5.000000000000000000e+00 2.500000000000000000e+00 -2.541054730986758159e-04 -2.500254105473098676e+00 4.841280311539174013e-04 3.023470857868226225e-01
0.000000000000000000e+00 2.647058823529411686e+00 -3.937279693919659707e-04 -2.647452551498803430e+00 3.889344053515798177e-02 5.885530529101494768e-01
1.470588235294117696e-01 2.647058823529411686e+00 3.430277258900105153e-04 -2.646715795803521676e+00 3.745270262278155293e-02 6.343411574215923610e-01
2.941176470588235392e-01 2.647058823529411686e+00 -5.870635580660366060e-04 -2.647645887087477945e+00 3.520769254499017675e-02 6.707542408868659711e-01
4.411764705882352811e-01 2.647058823529411686e+00 -1.045864094829873636e-03 -2.648104687624241560e+00 3.248936292555837380e-02 6.997364903484355469e-01
5.882352941176470784e-01 2.647058823529411686e+00 -1.055635108518915288e-03 -2.648114458637930824e+00 2.956103145290152681e-02 7.236051088777828433e-01
7.352941176470588758e-01 2.647058823529411686e+00 -9.509016125841540656e-04 -2.648009725141995840e+00 2.658422834126712361e-02 7.430268566753758241e-01
8.823529411764705621e-01 2.647058823529411686e+00 -2.704160598547833416e-04 -2.647329239589266692e+00 2.367876471182971121e-02 7.591033355020254669e-01
1.029411764705882470e+00 2.647058823529411686e+00 -2.695510708488058071e-04 -2.647328374600260492e+00 2.093402010379228489e-02 7.721762391965428796e-01
1.176470588235294157e+00 2.647058823529411686e+00 -1.737051933199396103e-04 -2.647232528722731626e+00 1.836290117758797649e-02 7.829982358313636315e-01
1.323529411764705843e+00 2.647058823529411686e+00 -1.284305409525732244e-04 -2.647187254070364482e+00 1.601788572689550466e-02 7.913517247050602110e-01
1.470588235294117752e+00 2.647058823529411686e+00 -1.775787115965599128e-03 -2.648834610645377285e+00 1.388355533961149052e-02 7.974647472717273367e-01
1.617647058823529438e+00 2.647058823529411686e+00 -1.518531474151485483e-03 -2.648577355003562950e+00 1.196092039077265544e-02 8.016775378289541232e-01
1.764705882352941124e+00 2.647058823529411686e+00 5.799112489524027581e-04 -2.646478912280459284e+00 1.026210221430442354e-02 8.036184816055322866e-01
1.911764705882353033e+00 2.647058823529411686e+00 4.647411015690217084e-05 -2.647012349419254562e+00 8.761421930463749591e-03 8.033164058124576679e-01
2.058823529411764941e+00 2.647058823529411686e+00 -1.112105243392003118e-03 -2.648170928772803911e+00 7.457127485512864314e-03 8.007013925041704949e-01
2.205882352941176627e+00 2.647058823529411686e+00 -2.076370521630899191e-04 -2.647266460581574776e+00 6.314958113196657633e-03 7.956982953130503633e-01
2.352941176470588314e+00 2.647058823529411686e+00 -5.337861936871579616e-04 -2.647592609723099066e+00 5.341635318609642968e-03 7.878503038135078462e-01
2.500000000000000000e+00 2.647058823529411686e+00 1.661156920937933990e-04 -2.646892707837317893e+00 4.494837538317586478e-03 7.773279587718885386e-01
2.647058823529411686e+00 2.647058823529411686e+00 -6.231057377883431059e-04 -2.647681929267200029e+00 3.772447074535751222e-03 7.635852396050564206e-01
2.794117647058823817e+00 2.647058823529411686e+00 -9.551299097954046857e-04 -2.648013953439207313e+00 3.164685860554208169e-03 7.462192889269122498e-01
2.941176470588235503e+00 2.647058823529411686e+00 1.774870686039875523e-04 -2.646881336460807699e+00 2.644102293993742716e-03 7.254075077288942852e-01
3.088235294117647189e+00 2.647058823529411686e+00 -4.151418963909137005e-04 -2.647473965425802600e+00 2.204212186425303678e-03 7.007530814317675105e-01
3.235294117647058876e+00 2.647058823529411686e+00 1.234883609887438283e-03 -2.645823939919524470e+00 1.835178055824518645e-03 6.718748548610272708e-01
3.382352941176470562e+00 2.647058823529411686e+00 -3.267678726577294412e-04 -2.647385591402069416e+00 1.524297678657018798e-03 6.394016577701844284e-01
3.529411764705882248e+00 2.647058823529411686e+00 -9.407085846047102962e-05 -2.647152894387872379e+00 1.264743157788408671e-03 6.032425182945179154e-01
3.676470588235294379e+00 2.647058823529411686e+00 5.062902865409224518e-04 -2.646552533242870986e+00 1.049342747258143150e-03 5.636847756623882821e-01
3.823529411764706065e+00 2.647058823529411686e+00 7.255300241637563374e-05 -2.646986270526995533e+00 8.706864361301262269e-04 5.219378834466690265e-01
3.970588235294117752e+00 2.647058823529411686e+00 1.615560239205393600e-04 -2.646897267505491147e+00 7.237032733728817517e-04 4.785216804634464527e-01
4.117647058823529882e+00 2.647058823529411686e+00 -4.372511305226201017e-04 -2.647496074659934528e+00 6.041668868717387560e-04 4.345887672875531904e-01
4.264705882352941124e+00 2.647058823529411686e+00 -5.872418735053397398e-04 -2.647646065402916804e+00 5.081693378704937826e-04 3.918694285620689666e-01
4.411764705882353255e+00 2.647058823529411686e+00 2.550227142490424370e-04 -2.646803800815162866e+00 4.306518907502070951e-04 3.507781296908589752e-01
4.558823529411764497e+00 2.647058823529411686e+00 -6.973133981591495001e-05 -2.647128554869227379e+00 3.700680215992934070e-04 3.122692014351251544e-01
4.705882352941176627e+00 2.647058823529411686e+00 2.587974374810286804e-04 -2.646800026091930658e+00 3.225454391465926618e-04 2.772619536643032845e-01
4.852941176470588758e+00 2.647058823529411686e+00 -2.855045724210469871e-04 -2.647344328101832733e+00 2.867536062313760228e-04 2.455752703318475061e-01
5.000000000000000000e+00 2.647058823529411686e+00 -6.210896894158768333e-04 -2.647679913218827785e+00 2.606034664708035378e-04 2.177632753918221087e-01
0.000000000000000000e+00 2.794117647058823817e+00 1.629807686978068659e-04 -2.793954666290126010e+00 2.986310893435862104e-02 6.028866841699980217e-01
1.470588235294117696e-01 2.794117647058823817e+00 -4.962456600725584366e-04 -2.794613892718896153e+00 2.812595783499101734e-02 6.473883485753937350e-01
2.941176470588235392e-01 2.794117647058823817e+00 -1.015653922916914809e-03 -2.795133300981740732e+00 2.582902512723694519e-02 6.814508434823194349e-01
4.411764705882352811e-01 2.794117647058823817e+00 -4.455584411304780446e-04 -2.794563205499954073e+00 2.329342271478481927e-02 7.082502727062797154e-01
5.882352941176470784e-01 2.794117647058823817e+00 -4.999757482719857649e-04 -2.794617622807095803e+00 2.070956208306784507e-02 7.292459257313869125e-01
7.352941176470588758e-01 2.794117647058823817e+00 -1.321255071053961672e-04 -2.794249772565929213e+00 1.820468767289151399e-02 7.458247371017129312e-01
8.823529411764705621e-01 2.794117647058823817e+00 -5.594015711534172652e-04 -2.794677048629977456e+00 1.585429736222368838e-02 7.592125623826696534e-01
1.029411764705882470e+00 2.794117647058823817e+00 6.780063402922476001e-04 -2.793439640718531791e+00 1.370561326057230522e-02 7.697555054807287966e-01
1.176470588235294157e+00 2.794117647058823817e+00 3.900328295476374052e-04 -2.793727614229275957e+00 1.176917577158682546e-02 7.780953893196109750e-01
1.323529411764705843e+00 2.794117647058823817e+00 -8.356602322756589984e-04 -2.794953307291099698e+00 1.006347728291486117e-02 7.840327741587674870e-01
1.470588235294117752e+00 2.794117647058823817e+00 7.004130065009217532e-04 -2.793417234052323117e+00 8.548298872337866186e-03 7.878215021753602887e-01
1.617647058823529438e+00 2.794117647058823817e+00 -1.901318948094310457e-04 -2.794307778953633026e+00 7.234485697691679304e-03 7.894177026477506853e-01
1.764705882352941124e+00 2.794117647058823817e+00 -2.960761074990436725e-04 -2.794413723166322860e+00 6.106431925835686600e-03 7.889026452334814143e-01
1.911764705882353033e+00 2.794117647058823817e+00 -1.242797549365182164e-03 -2.795360444608188999e+00 5.131456938518186295e-03 7.858755614970758252e-01
2.058823529411764941e+00 2.794117647058823817e+00 -3.896447749724973875e-04 -2.794507291833796536e+00 4.308211732907459707e-03 7.805112057270250370e-01
2.205882352941176627e+00 2.794117647058823817e+00 -7.734246350241669177e-04 -2.794891071693847984e+00 3.602623119281278975e-03 7.723779509314756542e-01
2.352941176470588314e+00 2.794117647058823817e+00 -5.785758978409383246e-04 -2.794696222956664755e+00 3.010707947509836703e-03 7.612721978524131794e-01
2.500000000000000000e+00 2.794117647058823817e+00 -1.503532174964572476e-04 -2.794268000276320052e+00 2.512640986623884166e-03 7.468698350793224749e-01
2.647058823529411686e+00 2.794117647058823817e+00 2.369598795559646476e-05 -2.794093951070868442e+00 2.092240001647596541e-03 7.287760587362830389e-01
2.794117647058823817e+00 2.794117647058823817e+00 5.325083566003474544e-04 -2.793585138702223247e+00 1.741048604930122519e-03 7.067904915296130408e-01
2.941176470588235503e+00 2.794117647058823817e+00 3.196773163629540448e-04 -2.793797969742461085e+00 1.446427919104396236e-03 6.807764947445940074e-01
3.088235294117647189e+00 2.794117647058823817e+00 -3.596459702714938089e-04 -2.794477293029095311e+00 1.201794273178946213e-03 6.502335608610486650e-01
3.235294117647058876e+00 2.794117647058823817e+00 -7.481051731101917568e-04 -2.794865752231934231e+00 9.947634314039857390e-04 6.156058935728905279e-01
3.382352941176470562e+00 2.794117647058823817e+00 -7.212965283378558468e-04 -2.794838943587161673e+00 8.230081847061063854e-04 5.770098856290862832e-01
3.529411764705882248e+00 2.794117647058823817e+00 -9.134531933150391581e-04 -2.795031100252138856e+00 6.810018259895351048e-04 5.347726904436681528e-01
3.676470588235294379e+00 2.794117647058823817e+00 -8.385408359490309493e-04 -2.794956187894772626e+00 5.637631745082372905e-04 4.899193949402137482e-01
3.823529411764706065e+00 2.794117647058823817e+00 -3.645036462207595918e-04 -2.794482150705044354e+00 4.665652298792006387e-04 4.437453458324716604e-01
3.970588235294117752e+00 2.794117647058823817e+00 -6.847481485361406328e-04 -2.794802395207359957e+00 3.867797311086466233e-04 3.972081090762056288e-01
4.117647058823529882e+00 2.794117647058823817e+00 2.130196356966429505e-04 -2.793904627423127174e+00 3.226065858117296587e-04 3.520658748008275163e-01
4.264705882352941124e+00 2.794117647058823817e+00 -2.695755174426661682e-04 -2.794387222576266261e+00 2.707017252249351003e-04 3.090861814863676837e-01
4.411764705882353255e+00 2.794117647058823817e+00 5.311521859947543334e-04 -2.793586494872829284e+00 2.295891514328782951e-04 2.694374912766353547e-01
4.558823529411764497e+00 2.794117647058823817e+00 -2.721067886970462979e-04 -2.794389753847521085e+00 1.977970325806311085e-04 2.340816680240257186e-01
4.705882352941176627e+00 2.794117647058823817e+00 -1.621681306929190214e-05 -2.794133863871893109e+00 1.733316640577783408e-04 2.025589789488706494e-01
4.852941176470588758e+00 2.794117647058823817e+00 -3.426469775842377885e-04 -2.794460294036408055e+00 1.549411070149675994e-04 1.750232765132246071e-01
5.000000000000000000e+00 2.794117647058823817e+00 -2.868901036128246318e-04 -2.794404537162436419e+00 1.422047306111784047e-04 1.518785412353945707e-01
0.000000000000000000e+00 2.941176470588235503e+00 -2.998512098266736814e-04 -2.941476321798062177e+00 2.283588741571847963e-02 6.144464518401016040e-01
1.470588235294117696e-01 2.941176470588235503e+00 -1.165529458551528563e-03 -2.942342000046787032e+00 2.104447933014304967e-02 6.574208163672576877e-01
2.941176470588235392e-01 2.941176470588235503e+00 -2.052896836344242359e-04 -2.941381760271870149e+00 1.891034340240796072e-02 6.892163596131722914e-01
4.411764705882352811e-01 2.941176470588235503e+00 -6.364219828380868194e-05 -2.941240112786519312e+00 1.666475396418470867e-02 7.131393675477079031e-01
5.882352941176470784e-01 2.941176470588235503e+00 -1.204566552619468212e-03 -2.942381037140854971e+00 1.449512666444787573e-02 7.313692732033011401e-01
7.352941176470588758e-01 2.941176470588235503e+00 -1.485528532139124280e-03 -2.942661999120374627e+00 1.247892905385460105e-02 7.451118498228617160e-01
8.823529411764705621e-01 2.941176470588235503e+00 -1.510026965052313486e-03 -2.942686497553287595e+00 1.063612711017816043e-02 7.560799442926833258e-01
1.029411764705882470e+00 2.941176470588235503e+00 -2.347580290142925463e-04 -2.941411228617250018e+00 9.005107747141636795e-03 7.641689967111789938e-01
1.176470588235294157e+00 2.941176470588235503e+00 -6.248116922289437269e-04 -2.941801282280464669e+00 7.589788974081725960e-03 7.699062858748847438e-01
1.323529411764705843e+00 2.941176470588235503e+00 1.827887608671918684e-04 -2.940993681827368533e+00 6.362682570589019322e-03 7.735895805364094713e-01
1.470588235294117752e+00 2.941176470588235503e+00 8.436309447188428123e-04 -2.940332839643516660e+00 5.316427763261345925e-03 7.749247961113375771e-01
1.617647058823529438e+00 2.941176470588235503e+00 -8.935173600281842710e-04 -2.942069987948263687e+00 4.422814227698636594e-03 7.743592457527458395e-01
1.764705882352941124e+00 2.941176470588235503e+00 -5.642435091393060986e-04 -2.941740714097374809e+00 3.677145357840787970e-03 7.712144867321256703e-01
1.911764705882353033e+00 2.941176470588235503e+00 -7.101101892927896841e-04 -2.941886580777528515e+00 3.050319751595960503e-03 7.655655241494826457e-01
2.058823529411764941e+00 2.941176470588235503e+00 -1.982191586433756925e-04 -2.941374689746878879e+00 2.528320196348764638e-03 7.573937307000379038e-01
2.205882352941176627e+00 2.941176470588235503e+00 6.447089031771380263e-04 -2.940531761685058143e+00 2.093201013456754637e-03 7.459487421548808284e-01
2.352941176470588314e+00 2.941176470588235503e+00 1.572078573830459902e-04 -2.941019262730852457e+00 1.733173662404566056e-03 7.313042201814389243e-01
2.500000000000000000e+00 2.941176470588235503e+00 -8.263989703216623184e-04 -2.942002869558557165e+00 1.433617081942845832e-03 7.128260202465042106e-01
2.647058823529411686e+00 2.941176470588235503e+00 -6.664340589208617160e-04 -2.941842904647156587e+00 1.186294099873315844e-03 6.902973706936290643e-01
2.794117647058823817e+00 2.941176470588235503e+00 -1.127618772467142705e-03 -2.942304089360702868e+00 9.813213764086822777e-04 6.632493626470571391e-01
2.941176470588235503e+00 2.941176470588235503e+00 2.329121843203108000e-04 -2.940943558403914970e+00 8.111996016673078506e-04 6.321309666996975940e-01
3.088235294117647189e+00 2.941176470588235503e+00 -4.164113158469096021e-04 -2.941592881904082191e+00 6.702649317098062628e-04 5.960230474246451804e-01
3.235294117647058876e+00 2.941176470588235503e+00 -6.508857558928937692e-04 -2.941827356344128397e+00 5.537199812522515877e-04 5.556495247861199527e-01
3.382352941176470562e+00 2.941176470588235503e+00 -1.380372721897504817e-04 -2.941314507860425032e+00 4.562931924509271327e-04 5.118643585229536441e-01
3.529411764705882248e+00 2.941176470588235503e+00 -2.854651498789273489e-04 -2.941461935738114430e+00 3.760527186830071324e-04 4.648621995398981022e-01
3.676470588235294379e+00 2.941176470588235503e+00 -8.518026860240279774e-04 -2.942028273274259753e+00 3.098622147278094221e-04 4.166784214188465341e-01
3.823529411764706065e+00 2.941176470588235503e+00 -4.791071248018141659e-04 -2.941655577713037317e+00 2.556346628014782244e-04 3.684761557101390861e-01
3.970588235294117752e+00 2.941176470588235503e+00 -8.667050563719858047e-04 -2.942043175644607267e+00 2.113398984943475577e-04 3.217399745881220352e-01
4.117647058823529882e+00 2.941176470588235503e+00 9.170376281653069839e-05 -2.941084766825419194e+00 1.759062316425529643e-04 2.775652746026961437e-01
4.264705882352941124e+00 2.941176470588235503e+00 1.102473403107318006e-04 -2.941066223247924771e+00 1.475975333214207613e-04 2.374156467356957900e-01
4.411764705882353255e+00 2.941176470588235503e+00 3.393971189713518299e-04 -2.940837073469264151e+00 1.254804998884299916e-04 2.015981372610737010e-01
4.558823529411764497e+00 2.941176470588235503e+00 -1.108003696821402428e-04 -2.941287270957917421e+00 1.083169199053542675e-04 1.704599523277486040e-01
4.705882352941176627e+00 2.941176470588235503e+00 1.099517475375844100e-04 -2.941066518840697697e+00 9.545285710384923228e-05 1.440260963358746260e-01
4.852941176470588758e+00 2.941176470588235503e+00 -3.275449066306723722e-04 -2.941504015494865953e+00 8.606709121476070778e-05 1.219503067108329425e-01
5.000000000000000000e+00 2.941176470588235503e+00 -8.569265444000606635e-04 -2.942033397132635564e+00 7.970289341670387542e-05 1.036127671917741189e-01
0.000000000000000000e+00 3.088235294117647189e+00 -3.283893063439347060e-04 -3.088563683423990902e+00 1.747666655539111685e-02 6.233266839783286883e-01
1.470588235294117696e-01 3.088235294117647189e+00 -2.268637555080665891e-04 -3.088462157873155256e+00 1.579399325320540379e-02 6.641985590578052268e-01
2.941176470588235392e-01 3.088235294117647189e+00 2.825770373517944023e-04 -3.087952717080295173e+00 1.388223830199255930e-02 6.936946171673800121e-01
4.411764705882352811e-01 3.088235294117647189e+00 -4.048811622796577581e-04 -3.088640175279926847e+00 1.198619831703306125e-02 7.151360085869212790e-01
5.882352941176470784e-01 3.088235294117647189e+00 7.119724641555524869e-04 -3.087523321653491415e+00 1.021164349465552255e-02 7.306018711734737492e-01
7.352941176470588758e-01 3.088235294117647189e+00 -3.779057016510822820e-04 -3.088613199819298494e+00 8.611483020356044613e-03 7.415934789093686641e-01
8.823529411764705621e-01 3.088235294117647189e+00 -1.715792719894082552e-04 -3.088406873389636598e+00 7.206871785014630667e-03 7.499175698186735239e-01
1.029411764705882470e+00 3.088235294117647189e+00 -9.103597022532827765e-04 -3.089145653819900694e+00 5.987370670164391534e-03 7.555855871513318389e-01
1.176470588235294157e+00 3.088235294117647189e+00 -2.364050288157226731e-04 -3.088471699146462690e+00 4.956164520545501551e-03 7.590465279112116326e-01
1.323529411764705843e+00 3.088235294117647189e+00 -2.389356552332522199e-04 -3.088474229772880442e+00 4.086295851201795885e-03 7.602952005355478882e-01
1.470588235294117752e+00 3.088235294117647189e+00 -3.791963274497600622e-04 -3.088614490445096727e+00 3.360232600111918815e-03 7.593707914463325714e-01
1.617647058823529438e+00 3.088235294117647189e+00 5.010808814986944526e-06 -3.088230283308832202e+00 2.760229689765450814e-03 7.563057669039197073e-01
1.764705882352941124e+00 3.088235294117647189e+00 -4.325669580285129712e-04 -3.088667861075675702e+00 2.262625647123922903e-03 7.507085029353853800e-01
1.911764705882353033e+00 3.088235294117647189e+00 -7.652487670326557634e-04 -3.089000542884679845e+00 1.856786693732580956e-03 7.421823860401212114e-01
2.058823529411764941e+00 3.088235294117647189e+00 -3.907627029984261924e-04 -3.088626056820645616e+00 1.522204994902288033e-03 7.311910818895844821e-01
2.205882352941176627e+00 3.088235294117647189e+00 -9.741125829898500399e-05 -3.088332705375946396e+00 1.249259080383691633e-03 7.162269903027794760e-01
2.352941176470588314e+00 3.088235294117647189e+00 3.804185638991430807e-04 -3.087854875553747824e+00 1.025323974423023683e-03 6.978830532820490262e-01
2.500000000000000000e+00 3.088235294117647189e+00 -4.918351372060758564e-04 -3.088727129254853487e+00 8.432091839683683544e-04 6.753590430146565460e-01
2.647058823529411686e+00 3.088235294117647189e+00 1.130900850943028502e-04 -3.088122204032552887e+00 6.932788981295416294e-04 6.479925120673226679e-01
2.794117647058823817e+00 3.088235294117647189e+00 -2.676402346339923355e-04 -3.088502934352280960e+00 5.707506993476806458e-04 6.164219234287592331e-01
2.941176470588235503e+00 3.088235294117647189e+00 2.121901737961451317e-05 -3.088214075100267575e+00 4.702211069930253839e-04 5.798618005443975099e-01
3.088235294117647189e+00 3.088235294117647189e+00 -6.508208480753285841e-04 -3.088886114965722740e+00 3.864637224978787204e-04 5.388824406797162458e-01
3.235294117647058876e+00 3.088235294117647189e+00 -5.183963434451932528e-05 -3.088287133751991931e+00 3.181070062249870874e-04 4.938871256760255513e-01
3.382352941176470562e+00 3.088235294117647189e+00 3.940453762347750910e-04 -3.087841248741412414e+00 2.611116589115380850e-04 4.459928175231273606e-01
3.529411764705882248e+00 3.088235294117647189e+00 -4.102582863825254833e-04 -3.088645552404029715e+00 2.142387976384882225e-04 3.965879585148971986e-01
3.676470588235294379e+00 3.088235294117647189e+00 -2.891711367574156810e-04 -3.088524465254404383e+00 1.758589767906303233e-04 3.470302132152494057e-01
3.823529411764706065e+00 3.088235294117647189e+00 -4.049415992215532611e-04 -3.088640235716868965e+00 1.444983526962555134e-04 2.989898391824102886e-01
3.970588235294117752e+00 3.088235294117647189e+00 -8.974758215289924124e-04 -3.089132769939176182e+00 1.193195005917983609e-04 2.542988369103220681e-01
4.117647058823529882e+00 3.088235294117647189e+00 -6.275390874668218544e-04 -3.088862833205114011e+00 9.914737870029389317e-05 2.138008950180246281e-01
4.264705882352941124e+00 3.088235294117647189e+00 1.221855520783243776e-05 -3.088223075562439135e+00 8.320702281949193346e-05 1.781153371586466083e-01
4.411764705882353255e+00 3.088235294117647189e+00 3.954113569082373658e-05 -3.088195752981956588e+00 7.083979719312885582e-05 1.474037812102896305e-01
4.558823529411764497e+00 3.088235294117647189e+00 -6.597116948119374769e-04 -3.088895005812458905e+00 6.148212854791278463e-05 1.217351980919889748e-01
4.705882352941176627e+00 3.088235294117647189e+00 -4.943698777459815119e-06 -3.088240237816424649e+00 5.451764769174167720e-05 1.005925705347033988e-01
4.852941176470588758e+00 3.088235294117647189e+00 -2.985864518127989697e-04 -3.088533880569459988e+00 4.959917312484213005e-05 8.341873722215703557e-02
5.000000000000000000e+00 3.088235294117647189e+00 -3.120467969448537104e-04 -3.088547340914591821e+00 4.641344468860468970e-05 6.953156074893458716e-02
0.000000000000000000e+00 3.235294117647058876e+00 5.458779840041838582e-04 -3.234748239663054470e+00 1.347321552963322289e-02 6.290368926944938099e-01
1.470588235294117696e-01 3.235294117647058876e+00 -1.081270580440829576e-04 -3.235402244705102959e+00 1.192673327183807128e-02 6.680239391718646447e-01
2.941176470588235392e-01 3.235294117647058876e+00 -1.398727775958175101e-03 -3.236692845423017051e+00 1.029577612287806143e-02 6.948967308873545967e-01
4.411764705882352811e-01 3.235294117647058876e+00 3.740787489183716730e-04 -3.234920038898140504e+00 8.711755756228877975e-03 7.137335982709906990e-01
5.882352941176470784e-01 3.235294117647058876e+00 -2.062139241132410206e-04 -3.235500331571172339e+00 7.280869483095236266e-03 7.265144560269957141e-01
7.352941176470588758e-01 3.235294117647058876e+00 -1.281599546334888373e-03 -3.236575717193393764e+00 6.027961490969874214e-03 7.352873187595392324e-01
8.823529411764705621e-01 3.235294117647058876e+00 -5.405297684657472956e-04 -3.235834647415524401e+00 4.952959000519306654e-03 7.410974873211931824e-01
1.029411764705882470e+00 3.235294117647058876e+00 -9.730812313977210692e-04 -3.236267198878456597e+00 4.054104875479694163e-03 7.441242984755886969e-01
1.176470588235294157e+00 3.235294117647058876e+00 -1.005463395405747917e-03 -3.236299581042464624e+00 3.302799030135699417e-03 7.452284243431334110e-01
1.323529411764705843e+00 3.235294117647058876e+00 -7.823277478944401508e-04 -3.236076445394953538e+00 2.682618127660691375e-03 7.443189192214038075e-01
1.470588235294117752e+00 3.235294117647058876e+00 -3.181692934093316438e-04 -3.235612286940468429e+00 2.178401929762512589e-03 7.409538941919646682e-01
1.617647058823529438e+00 3.235294117647058876e+00 -2.635159011483700908e-04 -3.235557633548207246e+00 1.766324748404910199e-03 7.355108705063785335e-01
1.764705882352941124e+00 3.235294117647058876e+00 -8.779407262280436441e-04 -3.236172058373286919e+00 1.433007172178980956e-03 7.272086793848633324e-01
1.911764705882353033e+00 3.235294117647058876e+00 4.908001296681785419e-04 -3.234803317517390475e+00 1.163833259196263379e-03 7.159329152676567887e-01
2.058823529411764941e+00 3.235294117647058876e+00 1.802430242150432349e-04 -3.235113874622843610e+00 9.468303230233943418e-04 7.014913242765709045e-01
2.205882352941176627e+00 3.235294117647058876e+00 -3.197182633851713973e-04 -3.235613835910443825e+00 7.715028910554489090e-04 6.834093922330473081e-01
2.352941176470588314e+00 3.235294117647058876e+00 -3.518438403633528111e-04 -3.235645961487422007e+00 6.292161792693989550e-04 6.607517137509394400e-01
2.500000000000000000e+00 3.235294117647058876e+00 -4.470476010507429265e-04 -3.235741165248109397e+00 5.146174153664236387e-04 6.339790301467730371e-01
2.647058823529411686e+00 3.235294117647058876e+00 -3.976513067953657554e-04 -3.235691768953854464e+00 4.217583212413552360e-04 6.023193398644688390e-01
2.794117647058823817e+00 3.235294117647058876e+00 1.197145324678405842e-04 -3.235174403114591257e+00 3.455238904797473180e-04 5.659302000839946389e-01
2.941176470588235503e+00 3.235294117647058876e+00 -5.559196530646737244e-04 -3.235850037300123549e+00 2.831797858261358731e-04 5.249610845800474213e-01
3.088235294117647189e+00 3.235294117647058876e+00 6.969128012423997376e-04 -3.234597204845816698e+00 2.320046650662306673e-04 4.797986424893732615e-01
3.235294117647058876e+00 3.235294117647058876e+00 -2.582038703045075323e-04 -3.235552321517363161e+00 1.898605990607134448e-04 4.313740094280636983e-01
3.382352941176470562e+00 3.235294117647058876e+00 -8.599374654005842444e-04 -3.236154055112459460e+00 1.553128373392181243e-04 3.813589501192903852e-01
3.529411764705882248e+00 3.235294117647058876e+00 -4.613229581296174331e-04 -3.235755440605188493e+00 1.268349610213687789e-04 3.312820493358198393e-01
3.676470588235294379e+00 3.235294117647058876e+00 5.879704745939129396e-04 -3.234706147172464963e+00 1.037195861707353238e-04 2.826791281795534294e-01
3.823529411764706065e+00 3.235294117647058876e+00 -1.236518598837221816e-04 -3.235417769506942598e+00 8.494006227370798313e-05 2.374463615354001911e-01
3.970588235294117752e+00 3.235294117647058876e+00 1.813677270769975536e-04 -3.235112749919982100e+00 6.998773799000968486e-05 1.965805501562001012e-01
4.117647058823529882e+00 3.235294117647058876e+00 -5.395995904111661190e-04 -3.235833717237469820e+00 5.821176987801196344e-05 1.612010284856657261e-01
