# X mode_0 mode_1
-8.807615230460921651e+00 9.201143921243363222e-01 7.988560787566378885e-02
-8.747494989979959001e+00 9.233138881925674335e-01 7.668611180743252487e-02
-8.687374749498998128e+00 9.263880938305995016e-01 7.361190616940044285e-02
-8.627254509018037254e+00 9.293636580857744800e-01 7.063634191422560327e-02
-8.567134268537074604e+00 9.322444692042228809e-01 6.775553079577714688e-02
-8.507014028056111954e+00 9.349875663849518403e-01 6.501243361504821516e-02
-8.446893787575149304e+00 9.376425095807874310e-01 6.235749041921263142e-02
-8.386773547094188430e+00 9.401818363185256988e-01 5.981816368147428731e-02
-8.326653306613227556e+00 9.426161761747814394e-01 5.738382382521855368e-02
-8.266533066132264906e+00 9.449738068464532681e-01 5.502619315354673191e-02
-8.206412825651302256e+00 9.472317646764235599e-01 5.276823532357644703e-02
-8.146292585170341383e+00 9.493920944244191862e-01 5.060790557558073055e-02
-8.086172344689378733e+00 9.514682824813968098e-01 4.853171751860334282e-02
-8.026052104208417859e+00 9.534651883105969006e-01 4.653481168940303697e-02
-7.965931863727455209e+00 9.553539896835276934e-01 4.464601031647238288e-02
-7.905811623246493447e+00 9.571867662511011066e-01 4.281323374889897670e-02
-7.845691382765531685e+00 9.589237681715561123e-01 4.107623182844397092e-02
-7.785571142284569035e+00 9.605962142076036603e-01 3.940378579239631196e-02
-7.725450901803607273e+00 9.621800849795456578e-01 3.781991502045433523e-02
-7.665330661322645511e+00 9.636980544729767395e-01 3.630194552702331601e-02
-7.605210420841683749e+00 9.651504020340856416e-01 3.484959796591426823e-02
-7.545090180360721988e+00 9.665248787851339340e-01 3.347512121486604514e-02
-7.484969939879760226e+00 9.678484681701088332e-01 3.215153182989106961e-02
-7.424849699398797576e+00 9.691043494439998129e-01 3.089565055600028073e-02
-7.364729458917835814e+00 9.703027324038318024e-01 2.969726759616821490e-02
-7.304609218436874052e+00 9.714421422167716091e-01 2.855785778322849841e-02
-7.244488977955912290e+00 9.725224213235497128e-01 2.747757867645025595e-02
-7.184368737474950528e+00 9.735608190350149016e-01 2.643918096498512962e-02
-7.124248496993987878e+00 9.745438503612863235e-01 2.545614963871374939e-02
-7.064128256513026116e+00 9.754789177179172821e-01 2.452108228208272483e-02
-7.004008016032064354e+00 9.763645208924953689e-01 2.363547910750454784e-02
-6.943887775551102592e+00 9.772069510364833622e-01 2.279304896351670370e-02
-6.883767535070139942e+00 9.780057871821553617e-01 2.199421281784465568e-02
-6.823647294589179069e+00 9.787723458517064712e-01 2.122765414829342473e-02
-6.763527054108216419e+00 9.794982239083587228e-01 2.050177609164137091e-02
-6.703406813627255545e+00 9.801707792371661121e-01 1.982922076283381158e-02
-6.643286573146292895e+00 9.808206886425436810e-01 1.917931135745639531e-02
-6.583166332665330245e+00 9.814275734554193109e-01 1.857242654458075501e-02
-6.523046092184369371e+00 9.820107250105167829e-01 1.798927498948314774e-02
-6.462925851703406721e+00 9.825581541092575089e-01 1.744184589074239400e-02
-6.402805611222445847e+00 9.830728551312482022e-01 1.692714486875183250e-02
-6.342685370741483197e+00 9.835636291815856858e-01 1.643637081841432465e-02
-6.282565130260520547e+00 9.840194329400457907e-01 1.598056705995425444e-02
-6.222444889779559674e+00 9.844522104359999526e-01 1.554778956400008211e-02
-6.162324649298597024e+00 9.848613001452034554e-01 1.513869985479649426e-02
-6.102204408817636150e+00 9.852445301642903663e-01 1.475546983570974469e-02
-6.042084168336673500e+00 9.856029443056927297e-01 1.439705569430722344e-02
-5.981963927855712626e+00 9.859380189086716095e-01 1.406198109132840782e-02
-5.921843687374749976e+00 9.862538483291355407e-01 1.374615167086437779e-02
-5.861723446893787326e+00 9.865454235958233120e-01 1.345457640417654747e-02
-5.801603206412826452e+00 9.868166978193163574e-01 1.318330218068364430e-02
-5.741482965931863802e+00 9.870711171013263341e-01 1.292888289867362775e-02
-5.681362725450902929e+00 9.873042426455224119e-01 1.269575735447764017e-02
-5.621242484969940278e+00 9.875169286078994135e-01 1.248307139210060729e-02
-5.561122244488977628e+00 9.877150987621677869e-01 1.228490123783218708e-02
-5.501002004008016755e+00 9.878930516658672722e-01 1.210694833413275551e-02
-5.440881763527054105e+00 9.880520057888331209e-01 1.194799421116692073e-02
-5.380761523046093231e+00 9.881993093484017221e-01 1.180069065159815127e-02
-5.320641282565130581e+00 9.883310549090824626e-01 1.166894509091766577e-02
-5.260521042084167931e+00 9.884427888507704152e-01 1.155721114922961083e-02
-5.200400801603207057e+00 9.885375135560489079e-01 1.146248644395107645e-02
-5.140280561122244407e+00 9.886165681513260362e-01 1.138343184867397426e-02
-5.080160320641283533e+00 9.886816742197098717e-01 1.131832578029016642e-02
-5.020040080160320883e+00 9.887302181232962006e-01 1.126978187670377336e-02
-4.959919839679358233e+00 9.887566670493262988e-01 1.124333295067375671e-02
-4.899799599198397360e+00 9.887790460899743561e-01 1.122095391002566125e-02
-4.839679358717434710e+00 9.887796882553228084e-01 1.122031174467717253e-02
-4.779559118236473836e+00 9.887658159371106592e-01 1.123418406288939457e-02
-4.719438877755511186e+00 9.887312636352486583e-01 1.126873636475145095e-02
-4.659318637274550312e+00 9.886867928600669986e-01 1.131320713993295458e-02
-4.599198396793587662e+00 9.886256113769150700e-01 1.137438862308499769e-02
-4.539078156312625012e+00 9.885454793505862314e-01 1.145452064941379806e-02
-4.478957915831664138e+00 9.884387372784637638e-01 1.156126272153630737e-02
-4.418837675350701488e+00 9.883240426770122378e-01 1.167595732298784550e-02
-4.358717434869740615e+00 9.881900546063271396e-01 1.180994539367291075e-02
-4.298597194388777964e+00 9.880318939879623175e-01 1.196810601203761489e-02
-4.238476953907815314e+00 9.878566294210746612e-01 1.214337057892531102e-02
-4.178356713426854441e+00 9.876628055577061360e-01 1.233719444229393510e-02
-4.118236472945891791e+00 9.874424233283839447e-01 1.255757667161598590e-02
-4.058116232464930917e+00 9.872020266712214775e-01 1.279797332877842010e-02
-3.997995991983968267e+00 9.869369367731066767e-01 1.306306322689341354e-02
-3.937875751503005617e+00 9.866473747534072469e-01 1.335262524659270970e-02
-3.877755511022044743e+00 9.863285290002817840e-01 1.367147099971826110e-02
-3.817635270541082093e+00 9.859838596104709696e-01 1.401614038952906337e-02
-3.757515030060121219e+00 9.856078948636255443e-01 1.439210513637445045e-02
-3.697394789579158569e+00 9.851949546926551671e-01 1.480504530734476180e-02
-3.637274549098197696e+00 9.847534183561396093e-01 1.524658164386044970e-02
-3.577154308617235046e+00 9.842827112922797328e-01 1.571728870772021169e-02
-3.517034068136272396e+00 9.837632572414514165e-01 1.623674275854871188e-02
-3.456913827655311522e+00 9.832056669088165002e-01 1.679433309118359349e-02
