# X true mean std 2std sample_0 sample_1 sample_2 sample_3 sample_4 sample_5 sample_6 sample_7 sample_8 sample_9 sample_10 sample_11 sample_12 sample_13 sample_14 sample_15 sample_16 sample_17 sample_18 sample_19 sample_20 sample_21 sample_22 sample_23 sample_24 sample_25 sample_26 sample_27 sample_28 sample_29
6.313131313131310485e-01 6.226169713775315806e-01 2.299953699111938477e+00 6.798484921455383301e-01 1.359696984291076660e+00 1.868589162826538086e+00 2.029081106185913086e+00 7.904301881790161133e-01 3.834933280944824219e+00 2.628697395324707031e+00 2.597035408020019531e+00 1.296306848526000977e+00 2.090362548828125000e+00 2.345170974731445312e+00 1.817537784576416016e+00 2.941273927688598633e+00 2.941273927688598633e+00 2.100847482681274414e+00 2.095620155334472656e+00 2.658685207366943359e+00 2.658685207366943359e+00 2.941273927688598633e+00 1.075517177581787109e+00 2.597035408020019531e+00 2.711728572845458984e+00 1.886220097541809082e+00 3.006366252899169922e+00 2.880734920501708984e+00 1.355097889900207520e+00 1.868589162826538086e+00 1.886220097541809082e+00 2.551427841186523438e+00 1.869293093681335449e+00 1.868589162826538086e+00 2.447371721267700195e+00
6.818181818181816567e-01 7.868907306536436774e-01 2.367653131484985352e+00 6.906683444976806641e-01 1.381336688995361328e+00 1.936041831970214844e+00 2.094353914260864258e+00 8.390451669692993164e-01 3.932789802551269531e+00 2.700117111206054688e+00 2.659253597259521484e+00 1.374402284622192383e+00 2.160532712936401367e+00 2.376424789428710938e+00 1.890290498733520508e+00 3.101051092147827148e+00 3.101051092147827148e+00 2.161273241043090820e+00 2.162540435791015625e+00 2.698298454284667969e+00 2.698298454284667969e+00 3.101051092147827148e+00 1.109702348709106445e+00 2.659253597259521484e+00 2.755658149719238281e+00 1.936204314231872559e+00 3.109162330627441406e+00 2.962852001190185547e+00 1.393352627754211426e+00 1.936041831970214844e+00 1.936204314231872559e+00 2.618866920471191406e+00 1.980978012084960938e+00 1.936041831970214844e+00 2.553655862808227539e+00
7.323232323232322649e-01 9.602504396864419700e-01 2.435354709625244141e+00 7.022594809532165527e-01 1.404518961906433105e+00 2.003494739532470703e+00 2.159626722335815430e+00 8.876601457595825195e-01 4.030646324157714844e+00 2.771536588668823242e+00 2.721471786499023438e+00 1.452497720718383789e+00 2.230702877044677734e+00 2.407678842544555664e+00 1.963043212890625000e+00 3.260828018188476562e+00 3.260828018188476562e+00 2.221698999404907227e+00 2.229460716247558594e+00 2.737911939620971680e+00 2.737911939620971680e+00 3.260828018188476562e+00 1.143887639045715332e+00 2.721471786499023438e+00 2.799587488174438477e+00 1.986188530921936035e+00 3.211958408355712891e+00 3.044969081878662109e+00 1.431607484817504883e+00 2.003494739532470703e+00 1.986188530921936035e+00 2.686305761337280273e+00 2.092663049697875977e+00 2.003494739532470703e+00 2.659940004348754883e+00
7.828282828282828731e-01 1.142016182056119433e+00 2.503058671951293945e+00 7.145818471908569336e-01 1.429163694381713867e+00 2.070947408676147461e+00 2.224899291992187500e+00 9.362751245498657227e-01 4.128502845764160156e+00 2.842956304550170898e+00 2.783689975738525391e+00 1.530593156814575195e+00 2.300873279571533203e+00 2.438932657241821289e+00 2.035796165466308594e+00 3.420605182647705078e+00 3.420605182647705078e+00 2.282124757766723633e+00 2.296380996704101562e+00 2.777525424957275391e+00 2.777525424957275391e+00 3.420605182647705078e+00 1.178072929382324219e+00 2.783689975738525391e+00 2.843516826629638672e+00 2.036172866821289062e+00 3.314754486083984375e+00 3.127086162567138672e+00 1.469862222671508789e+00 2.070947408676147461e+00 2.036172866821289062e+00 2.753744602203369141e+00 2.204347848892211914e+00 2.070947408676147461e+00 2.766224145889282227e+00
8.333333333333334814e-01 1.331436471193416349e+00 2.570759534835815430e+00 7.276007533073425293e-01 1.455201506614685059e+00 2.138400077819824219e+00 2.290172100067138672e+00 9.848902225494384766e-01 4.226359367370605469e+00 2.914375782012939453e+00 2.845908164978027344e+00 1.608688831329345703e+00 2.371043205261230469e+00 2.470186471939086914e+00 2.108548879623413086e+00 3.580382347106933594e+00 3.580382347106933594e+00 2.342550516128540039e+00 2.363301038742065430e+00 2.817138671875000000e+00 2.817138671875000000e+00 3.580382347106933594e+00 1.212258100509643555e+00 2.845908164978027344e+00 2.887446403503417969e+00 2.086156845092773438e+00 3.417550325393676758e+00 3.209203481674194336e+00 1.508116960525512695e+00 2.138400077819824219e+00 2.086156845092773438e+00 2.821183681488037109e+00 2.316032886505126953e+00 2.138400077819824219e+00 2.872508287429809570e+00
8.838383838383836455e-01 1.527688250379617418e+00 2.638462543487548828e+00 7.412775158882141113e-01 1.482555031776428223e+00 2.205852985382080078e+00 2.355444908142089844e+00 1.033505201339721680e+00 4.324215888977050781e+00 2.985795497894287109e+00 2.908126115798950195e+00 1.686784267425537109e+00 2.441213607788085938e+00 2.501440286636352539e+00 2.181301832199096680e+00 3.740159511566162109e+00 3.740159511566162109e+00 2.402976274490356445e+00 2.430221080780029297e+00 2.856752157211303711e+00 2.856752157211303711e+00 3.740159511566162109e+00 1.246443271636962891e+00 2.908126115798950195e+00 2.931375741958618164e+00 2.136141300201416016e+00 3.520346403121948242e+00 3.291320800781250000e+00 1.546371698379516602e+00 2.205852985382080078e+00 2.136141300201416016e+00 2.888622522354125977e+00 2.427717685699462891e+00 2.205852985382080078e+00 2.978792428970336914e+00
9.343434343434342537e-01 1.729876892746557981e+00 2.706166028976440430e+00 7.555770874023437500e-01 1.511154174804687500e+00 2.273305892944335938e+00 2.420717716217041016e+00 1.082120299339294434e+00 4.422072410583496094e+00 3.057215213775634766e+00 2.970344543457031250e+00 1.764879703521728516e+00 2.511384010314941406e+00 2.532694339752197266e+00 2.254054546356201172e+00 3.899936676025390625e+00 3.899936676025390625e+00 2.463402032852172852e+00 2.497141361236572266e+00 2.896365642547607422e+00 2.896365642547607422e+00 3.899936676025390625e+00 1.280628681182861328e+00 2.970344543457031250e+00 2.975305318832397461e+00 2.186125516891479492e+00 3.623142480850219727e+00 3.373437881469726562e+00 1.584626436233520508e+00 2.273305892944335938e+00 2.186125516891479492e+00 2.956061601638793945e+00 2.539402723312377930e+00 2.273305892944335938e+00 3.085076808929443359e+00
9.848484848484848619e-01 1.937036201276617131e+00 2.773873090744018555e+00 7.704649567604064941e-01 1.540929913520812988e+00 2.340758562088012695e+00 2.485990524291992188e+00 1.130735278129577637e+00 4.519928932189941406e+00 3.128634929656982422e+00 3.032562494277954102e+00 1.842975139617919922e+00 2.581554174423217773e+00 2.563948154449462891e+00 2.326807498931884766e+00 4.059713840484619141e+00 4.059713840484619141e+00 2.523827791213989258e+00 2.564061641693115234e+00 2.935979127883911133e+00 2.935979127883911133e+00 4.059713840484619141e+00 1.314813852310180664e+00 3.032562494277954102e+00 3.019234657287597656e+00 2.236109733581542969e+00 3.725938558578491211e+00 3.455555200576782227e+00 1.622881174087524414e+00 2.340758562088012695e+00 2.236109733581542969e+00 3.023500442504882812e+00 2.651087760925292969e+00 2.340758562088012695e+00 3.191360950469970703e+00
1.035353535353535470e+00 2.148128408802720379e+00 2.841574907302856445e+00 7.859082818031311035e-01 1.571816563606262207e+00 2.408211231231689453e+00 2.551263332366943359e+00 1.179350256919860840e+00 4.617785453796386719e+00 3.200054645538330078e+00 3.094780683517456055e+00 1.921070814132690430e+00 2.651724338531494141e+00 2.595201969146728516e+00 2.399560213088989258e+00 4.219491004943847656e+00 4.219491004943847656e+00 2.584253549575805664e+00 2.630981922149658203e+00 2.975592613220214844e+00 2.975592613220214844e+00 4.219491004943847656e+00 1.348999023437500000e+00 3.094780683517456055e+00 3.063164234161376953e+00 2.286093711853027344e+00 3.828734397888183594e+00 3.537672281265258789e+00 1.661135911941528320e+00 2.408211231231689453e+00 2.286093711853027344e+00 3.090939521789550781e+00 2.762772798538208008e+00 2.408211231231689453e+00 3.297645092010498047e+00
1.085858585858585634e+00 2.362044178008339657e+00 2.909277200698852539e+00 8.018745183944702148e-01 1.603749036788940430e+00 2.475664138793945312e+00 2.616536140441894531e+00 1.227965354919433594e+00 4.715641975402832031e+00 3.271474123001098633e+00 3.156998634338378906e+00 1.999166250228881836e+00 2.721894741058349609e+00 2.626455783843994141e+00 2.472312927246093750e+00 4.379268169403076172e+00 4.379268169403076172e+00 2.644679069519042969e+00 2.697902202606201172e+00 3.015205860137939453e+00 3.015205860137939453e+00 4.379268169403076172e+00 1.383184432983398438e+00 3.156998634338378906e+00 3.107093572616577148e+00 2.336078166961669922e+00 3.931530475616455078e+00 3.619789600372314453e+00 1.699390649795532227e+00 2.475664138793945312e+00 2.336078166961669922e+00 3.158378362655639648e+00 2.874457597732543945e+00 2.475664138793945312e+00 3.403929233551025391e+00
1.136363636363636243e+00 2.577602601427497753e+00 2.976979255676269531e+00 8.183321356773376465e-01 1.636664271354675293e+00 2.543116807937622070e+00 2.681808948516845703e+00 1.276580333709716797e+00 4.813498497009277344e+00 3.342893838882446289e+00 3.219216823577880859e+00 2.077261686325073242e+00 2.792064905166625977e+00 2.657709598541259766e+00 2.545065879821777344e+00 4.539044857025146484e+00 4.539044857025146484e+00 2.705104827880859375e+00 2.764822483062744141e+00 3.054819345474243164e+00 3.054819345474243164e+00 4.539044857025146484e+00 1.417369604110717773e+00 3.219216823577880859e+00 3.151022911071777344e+00 2.386062145233154297e+00 4.034326553344726562e+00 3.701906681060791016e+00 1.737645387649536133e+00 2.543116807937622070e+00 2.386062145233154297e+00 3.225817203521728516e+00 2.986142635345458984e+00 2.543116807937622070e+00 3.510213375091552734e+00
1.186868686868686851e+00 2.793551201444758991e+00 3.044684410095214844e+00 8.352531790733337402e-01 1.670506358146667480e+00 2.610569477081298828e+00 2.747081756591796875e+00 1.325195431709289551e+00 4.911355018615722656e+00 3.414313316345214844e+00 3.281435012817382812e+00 2.155357122421264648e+00 2.862235069274902344e+00 2.688963413238525391e+00 2.617818593978881836e+00 4.698822021484375000e+00 4.698822021484375000e+00 2.765530586242675781e+00 2.831742763519287109e+00 3.094432830810546875e+00 3.094432830810546875e+00 4.698822021484375000e+00 1.451554775238037109e+00 3.281435012817382812e+00 3.194952487945556641e+00 2.436046600341796875e+00 4.137122631072998047e+00 3.784023761749267578e+00 1.775900244712829590e+00 2.610569477081298828e+00 2.436046600341796875e+00 3.293256282806396484e+00 3.097827434539794922e+00 2.610569477081298828e+00 3.616497516632080078e+00
1.237373737373737459e+00 3.008565930295236335e+00 3.112384557723999023e+00 8.526093959808349609e-01 1.705218791961669922e+00 2.678022384643554688e+00 2.812354564666748047e+00 1.373810410499572754e+00 5.009211540222167969e+00 3.485733032226562500e+00 3.343653202056884766e+00 2.233452558517456055e+00 2.932405471801757812e+00 2.720217466354370117e+00 2.690571308135986328e+00 4.858599185943603516e+00 4.858599185943603516e+00 2.825956344604492188e+00 2.898662805557250977e+00 3.134046077728271484e+00 3.134046077728271484e+00 4.858599185943603516e+00 1.485740065574645996e+00 3.343653202056884766e+00 3.238881826400756836e+00 2.486030578613281250e+00 4.239918708801269531e+00 3.866141080856323242e+00 1.814154982566833496e+00 2.678022384643554688e+00 2.486030578613281250e+00 3.360695123672485352e+00 3.209512472152709961e+00 2.678022384643554688e+00 3.722781658172607422e+00
1.287878787878787623e+00 3.221251170064587388e+00 3.180091619491577148e+00 8.703751564025878906e-01 1.740750312805175781e+00 2.745475292205810547e+00 2.877627372741699219e+00 1.422425389289855957e+00 5.107068061828613281e+00 3.557152748107910156e+00 3.405871391296386719e+00 2.311547994613647461e+00 3.002575635910034180e+00 2.751471281051635742e+00 2.763324260711669922e+00 5.018376350402832031e+00 5.018376350402832031e+00 2.886382102966308594e+00 2.965582847595214844e+00 3.173659563064575195e+00 3.173659563064575195e+00 5.018376350402832031e+00 1.519925355911254883e+00 3.405871391296386719e+00 3.282811164855957031e+00 2.536015033721923828e+00 4.342714309692382812e+00 3.948258161544799805e+00 1.852409720420837402e+00 2.745475292205810547e+00 2.536015033721923828e+00 3.428133964538574219e+00 3.321197271347045898e+00 2.745475292205810547e+00 3.829065799713134766e+00
1.338383838383838231e+00 3.430139732689022392e+00 3.247788667678833008e+00 8.885270357131958008e-01 1.777054071426391602e+00 2.812927722930908203e+00 2.942900180816650391e+00 1.471040487289428711e+00 5.204924583435058594e+00 3.628572463989257812e+00 3.468089580535888672e+00 2.389643430709838867e+00 3.072745800018310547e+00 2.782725095748901367e+00 2.836076974868774414e+00 5.178153514862060547e+00 5.178153514862060547e+00 2.946807861328125000e+00 3.032503128051757812e+00 3.213273048400878906e+00 3.213273048400878906e+00 5.178153514862060547e+00 1.554110527038574219e+00 3.468089580535888672e+00 3.326740741729736328e+00 2.585999011993408203e+00 4.445510864257812500e+00 4.030375480651855469e+00 1.890664577484130859e+00 2.812927722930908203e+00 2.585999011993408203e+00 3.495573043823242188e+00 3.432882308959960938e+00 2.812927722930908203e+00 3.935349941253662109e+00
1.388888888888888840e+00 3.633692859955290899e+00 3.315494298934936523e+00 9.070393443107604980e-01 1.814078688621520996e+00 2.880380630493164062e+00 3.008172988891601562e+00 1.519655466079711914e+00 5.302781105041503906e+00 3.699992179870605469e+00 3.530307531356811523e+00 2.467738866806030273e+00 3.142916202545166016e+00 2.813979148864746094e+00 2.908829927444458008e+00 5.337930679321289062e+00 5.337930679321289062e+00 3.007233619689941406e+00 3.099423408508300781e+00 3.252886295318603516e+00 3.252886295318603516e+00 5.337930679321289062e+00 1.588295817375183105e+00 3.530307531356811523e+00 3.370670080184936523e+00 2.635983467102050781e+00 4.548306465148925781e+00 4.112492561340332031e+00 1.928919315338134766e+00 2.880380630493164062e+00 2.635983467102050781e+00 3.563012123107910156e+00 3.544567346572875977e+00 2.880380630493164062e+00 4.041634082794189453e+00
1.439393939393939448e+00 3.830300223500694656e+00 3.383198499679565430e+00 9.258921742439270020e-01 1.851784348487854004e+00 2.947833538055419922e+00 3.073445796966552734e+00 1.568270564079284668e+00 5.400637626647949219e+00 3.771411895751953125e+00 3.592525959014892578e+00 2.545834541320800781e+00 3.213086605072021484e+00 2.845232963562011719e+00 2.981582880020141602e+00 5.497707843780517578e+00 5.497707843780517578e+00 3.067659378051757812e+00 3.166343688964843750e+00 3.292500019073486328e+00 3.292500019073486328e+00 5.497707843780517578e+00 1.622481107711791992e+00 3.592525959014892578e+00 3.414599418640136719e+00 2.685967683792114258e+00 4.651103019714355469e+00 4.194610118865966797e+00 1.967174053192138672e+00 2.947833538055419922e+00 2.685967683792114258e+00 3.630451202392578125e+00 3.656252384185791016e+00 2.947833538055419922e+00 4.147918701171875000e+00
1.489898989898989612e+00 4.018279924813075610e+00 3.450900077819824219e+00 9.450640678405761719e-01 1.890128135681152344e+00 3.015286445617675781e+00 3.138718605041503906e+00 1.616885542869567871e+00 5.498494148254394531e+00 3.842831373214721680e+00 3.654744148254394531e+00 2.623930215835571289e+00 3.283256530761718750e+00 2.876486778259277344e+00 3.054335594177246094e+00 5.657485008239746094e+00 5.657485008239746094e+00 3.128085136413574219e+00 3.233263969421386719e+00 3.332113265991210938e+00 3.332113265991210938e+00 5.657485008239746094e+00 1.656666398048400879e+00 3.654744148254394531e+00 3.458528995513916016e+00 2.735951900482177734e+00 4.753898620605468750e+00 4.276727199554443359e+00 2.005428791046142578e+00 3.015286445617675781e+00 2.735951900482177734e+00 3.697890043258666992e+00 3.767937421798706055e+00 3.015286445617675781e+00 4.254202842712402344e+00
1.540404040404040664e+00 4.195878495230834559e+00 3.518599987030029297e+00 9.645375609397888184e-01 1.929075121879577637e+00 3.082738876342773438e+00 3.203991413116455078e+00 1.665500640869140625e+00 5.596350669860839844e+00 3.914251089096069336e+00 3.716962099075317383e+00 2.702025651931762695e+00 3.353426933288574219e+00 2.907740592956542969e+00 3.127088546752929688e+00 5.817262172698974609e+00 5.817262172698974609e+00 3.188510894775390625e+00 3.300184249877929688e+00 3.371726751327514648e+00 3.371726751327514648e+00 5.817262172698974609e+00 1.690851688385009766e+00 3.716962099075317383e+00 3.502458572387695312e+00 2.785935878753662109e+00 4.856695175170898438e+00 4.358844280242919922e+00 2.043683528900146484e+00 3.082738876342773438e+00 2.785935878753662109e+00 3.765328884124755859e+00 3.879622220993041992e+00 3.082738876342773438e+00 4.360486984252929688e+00
1.590909090909090828e+00 4.361270895942900516e+00 3.586305379867553711e+00 9.842932820320129395e-01 1.968586564064025879e+00 3.150191783905029297e+00 3.269263982772827148e+00 1.714115619659423828e+00 5.694207191467285156e+00 3.985670804977416992e+00 3.779180288314819336e+00 2.780121088027954102e+00 3.423597335815429688e+00 2.938994407653808594e+00 3.199841260910034180e+00 5.977039337158203125e+00 5.977039337158203125e+00 3.248936653137207031e+00 3.367104530334472656e+00 3.411340236663818359e+00 3.411340236663818359e+00 5.977039337158203125e+00 1.725036859512329102e+00 3.779180288314819336e+00 3.546387672424316406e+00 2.835920333862304688e+00 4.959490776062011719e+00 4.440961837768554688e+00 2.081938266754150391e+00 3.150191783905029297e+00 2.835920333862304688e+00 3.832767963409423828e+00 3.991307258605957031e+00 3.150191783905029297e+00 4.466771125793457031e+00
1.641414141414140992e+00 4.512560517988765341e+00 3.654010057449340820e+00 1.004315376281738281e+00 2.008630752563476562e+00 3.217644691467285156e+00 3.334536790847778320e+00 1.762730598449707031e+00 5.792063713073730469e+00 4.057090282440185547e+00 3.841398239135742188e+00 2.858216524124145508e+00 3.493767261505126953e+00 2.970248222351074219e+00 3.272593975067138672e+00 6.136816501617431641e+00 6.136816501617431641e+00 3.309362411499023438e+00 3.434024572372436523e+00 3.450953483581542969e+00 3.450953483581542969e+00 6.136816501617431641e+00 1.759222149848937988e+00 3.841398239135742188e+00 3.590317249298095703e+00 2.885904312133789062e+00 5.062286853790283203e+00 4.523078918457031250e+00 2.120193004608154297e+00 3.217644691467285156e+00 2.885904312133789062e+00 3.900206804275512695e+00 4.102992534637451172e+00 3.217644691467285156e+00 4.573055267333984375e+00
1.691919191919192045e+00 4.647779182258463315e+00 3.721712112426757812e+00 1.024588108062744141e+00 2.049176216125488281e+00 3.285097599029541016e+00 3.399809598922729492e+00 1.811345696449279785e+00 5.889920234680175781e+00 4.128509998321533203e+00 3.903616428375244141e+00 2.936311960220336914e+00 3.563937664031982422e+00 3.001502275466918945e+00 3.345346927642822266e+00 6.296593666076660156e+00 6.296593666076660156e+00 3.369788169860839844e+00 3.500944852828979492e+00 3.490567207336425781e+00 3.490567207336425781e+00 6.296593666076660156e+00 1.793407320976257324e+00 3.903616428375244141e+00 3.634246826171875000e+00 2.935888767242431641e+00 5.165082931518554688e+00 4.605195999145507812e+00 2.158447980880737305e+00 3.285097599029541016e+00 2.935888767242431641e+00 3.967645645141601562e+00 4.214677333831787109e+00 3.285097599029541016e+00 4.679339408874511719e+00
1.742424242424242209e+00 4.764887139492569368e+00 3.789414644241333008e+00 1.045095920562744141e+00 2.090191841125488281e+00 3.352550029754638672e+00 3.465082406997680664e+00 1.859960675239562988e+00 5.987776756286621094e+00 4.199929714202880859e+00 3.965834617614746094e+00 3.014407396316528320e+00 3.634108066558837891e+00 3.032756090164184570e+00 3.418099641799926758e+00 6.456370830535888672e+00 6.456370830535888672e+00 3.430213928222656250e+00 3.567865133285522461e+00 3.530180454254150391e+00 3.530180454254150391e+00 6.456370830535888672e+00 1.827592611312866211e+00 3.965834617614746094e+00 3.678176164627075195e+00 2.985872745513916016e+00 5.267878532409667969e+00 4.687313079833984375e+00 2.196702718734741211e+00 3.352550029754638672e+00 2.985872745513916016e+00 4.035084724426269531e+00 4.326362133026123047e+00 3.352550029754638672e+00 4.785623550415039062e+00
1.792929292929293261e+00 4.861773070282212394e+00 3.857115745544433594e+00 1.065826773643493652e+00 2.131653547286987305e+00 3.420002937316894531e+00 3.530355215072631836e+00 1.908575654029846191e+00 6.085633277893066406e+00 4.271348953247070312e+00 4.028052806854248047e+00 3.092503070831298828e+00 3.704277992248535156e+00 3.064010143280029297e+00 3.490852594375610352e+00 6.616147994995117188e+00 6.616147994995117188e+00 3.490639686584472656e+00 3.634785413742065430e+00 3.569793939590454102e+00 3.569793939590454102e+00 6.616147994995117188e+00 1.861777901649475098e+00 4.028052806854248047e+00 3.722105503082275391e+00 3.035857200622558594e+00 5.370675086975097656e+00 4.769430160522460938e+00 2.234957456588745117e+00 3.420002937316894531e+00 3.035857200622558594e+00 4.102523803710937500e+00 4.438046932220458984e+00 3.420002937316894531e+00 4.891907691955566406e+00
1.843434343434343425e+00 4.936254085069063713e+00 3.924821138381958008e+00 1.086767435073852539e+00 2.173534870147705078e+00 3.487455844879150391e+00 3.595628023147583008e+00 1.957190752029418945e+00 6.183489799499511719e+00 4.342768669128417969e+00 4.090270996093750000e+00 3.170598506927490234e+00 3.774448394775390625e+00 3.095263957977294922e+00 3.563605308532714844e+00 6.775924682617187500e+00 6.775924682617187500e+00 3.551065444946289062e+00 3.701705455780029297e+00 3.609407424926757812e+00 3.609407424926757812e+00 6.775924682617187500e+00 1.895963072776794434e+00 4.090270996093750000e+00 3.766035079956054688e+00 3.085841178894042969e+00 5.473470687866210938e+00 4.851547241210937500e+00 2.273212194442749023e+00 3.487455844879150391e+00 3.085841178894042969e+00 4.169962882995605469e+00 4.549732208251953125e+00 3.487455844879150391e+00 4.998191833496093750e+00
1.893939393939393590e+00 4.986075724145341503e+00 3.992522239685058594e+00 1.107905626296997070e+00 2.215811252593994141e+00 3.554908275604248047e+00 3.660900831222534180e+00 2.005805730819702148e+00 6.281346321105957031e+00 4.414188385009765625e+00 4.152489185333251953e+00 3.248693943023681641e+00 3.844618797302246094e+00 3.126517772674560547e+00 3.636358022689819336e+00 6.935701847076416016e+00 6.935701847076416016e+00 3.611491203308105469e+00 3.768625736236572266e+00 3.649020671844482422e+00 3.649020671844482422e+00 6.935701847076416016e+00 1.930148363113403320e+00 4.152489185333251953e+00 3.809964418411254883e+00 3.135825634002685547e+00 5.576267242431640625e+00 4.933664321899414062e+00 2.311466932296752930e+00 3.554908275604248047e+00 3.135825634002685547e+00 4.237401485443115234e+00 4.661417007446289062e+00 3.554908275604248047e+00 5.104475975036621094e+00
1.944444444444444642e+00 5.008911957653814362e+00 4.060226440429687500e+00 1.129230618476867676e+00 2.258461236953735352e+00 3.622361183166503906e+00 3.726173639297485352e+00 2.054420709609985352e+00 6.379202842712402344e+00 4.485608100891113281e+00 4.214707374572753906e+00 3.326789379119873047e+00 3.914788722991943359e+00 3.157771587371826172e+00 3.709110975265502930e+00 7.095479011535644531e+00 7.095479011535644531e+00 3.671916961669921875e+00 3.835546016693115234e+00 3.688634157180786133e+00 3.688634157180786133e+00 7.095479011535644531e+00 1.964333653450012207e+00 4.214707374572753906e+00 3.853893756866455078e+00 3.185809612274169922e+00 5.679062843322753906e+00 5.015781879425048828e+00 2.349721670150756836e+00 3.622361183166503906e+00 3.185809612274169922e+00 4.304840087890625000e+00 4.773102283477783203e+00 3.622361183166503906e+00 5.210760116577148438e+00
1.994949494949494806e+00 5.002365185587791530e+00 4.127929210662841797e+00 1.150731444358825684e+00 2.301462888717651367e+00 3.689814090728759766e+00 3.791446208953857422e+00 2.103035688400268555e+00 6.477059364318847656e+00 4.557027816772460938e+00 4.276925563812255859e+00 3.404884815216064453e+00 3.984959125518798828e+00 3.189025402069091797e+00 3.781863689422607422e+00 7.255256175994873047e+00 7.255256175994873047e+00 3.732342481613159180e+00 3.902466058731079102e+00 3.728247642517089844e+00 3.728247642517089844e+00 7.255256175994873047e+00 1.998518824577331543e+00 4.276925563812255859e+00 3.897823333740234375e+00 3.235794067382812500e+00 5.781858921051025391e+00 5.097898960113525391e+00 2.387976408004760742e+00 3.689814090728759766e+00 3.235794067382812500e+00 4.372279167175292969e+00 4.884787082672119141e+00 3.689814090728759766e+00 5.317044258117675781e+00
2.045454545454544970e+00 4.963966237791135327e+00 4.195629596710205078e+00 1.172399044036865234e+00 2.344798088073730469e+00 3.757266521453857422e+00 3.856719017028808594e+00 2.151650667190551758e+00 6.574915885925292969e+00 4.628447532653808594e+00 4.339143276214599609e+00 3.482980251312255859e+00 4.055129528045654297e+00 3.220279216766357422e+00 3.854616403579711914e+00 7.415033340454101562e+00 7.415033340454101562e+00 3.792768239974975586e+00 3.969386339187622070e+00 3.767860889434814453e+00 3.767860889434814453e+00 7.415033340454101562e+00 2.032704114913940430e+00 4.339143276214599609e+00 3.941752672195434570e+00 3.285778045654296875e+00 5.884654998779296875e+00 5.180016517639160156e+00 2.426231145858764648e+00 3.757266521453857422e+00 3.285778045654296875e+00 4.439718246459960938e+00 4.996471881866455078e+00 3.757266521453857422e+00 5.423328399658203125e+00
2.095959595959596022e+00 4.891174373958249610e+00 4.263334274291992188e+00 1.194224834442138672e+00 2.388449668884277344e+00 3.824719905853271484e+00 3.921992063522338867e+00 2.200265884399414062e+00 6.672772407531738281e+00 4.699867248535156250e+00 4.401361942291259766e+00 3.561075925827026367e+00 4.125299930572509766e+00 3.251533269882202148e+00 3.927369594573974609e+00 7.574810981750488281e+00 7.574810981750488281e+00 3.853194236755371094e+00 4.036306858062744141e+00 3.807474613189697266e+00 3.807474613189697266e+00 7.574810981750488281e+00 2.066889286041259766e+00 4.401361942291259766e+00 3.985682010650634766e+00 3.335762500762939453e+00 5.987451076507568359e+00 5.262133598327636719e+00 2.464485883712768555e+00 3.824719905853271484e+00 3.335762500762939453e+00 4.507157325744628906e+00 5.108157157897949219e+00 3.824719905853271484e+00 5.529612541198730469e+00
2.146464646464646187e+00 4.781377283634087760e+00 4.331036567687988281e+00 1.216198086738586426e+00 2.432396173477172852e+00 3.892172336578369141e+00 3.987264633178710938e+00 2.248880863189697266e+00 6.770628452301025391e+00 4.771286964416503906e+00 4.463579654693603516e+00 3.639171361923217773e+00 4.195469856262207031e+00 3.282786846160888672e+00 4.000122070312500000e+00 7.734587669372558594e+00 7.734587669372558594e+00 3.913619756698608398e+00 4.103226661682128906e+00 3.847087860107421875e+00 3.847087860107421875e+00 7.734587669372558594e+00 2.101074695587158203e+00 4.463579654693603516e+00 4.029611587524414062e+00 3.385746479034423828e+00 6.090247154235839844e+00 5.344250679016113281e+00 2.502740621566772461e+00 3.892172336578369141e+00 3.385746479034423828e+00 4.574596405029296875e+00 5.219841957092285156e+00 3.892172336578369141e+00 5.635896682739257812e+00
2.196969696969697239e+00 4.631891086214147357e+00 4.398737907409667969e+00 1.238313555717468262e+00 2.476627111434936523e+00 3.959625244140625000e+00 4.052537918090820312e+00 2.297495841979980469e+00 6.868485450744628906e+00 4.842706680297851562e+00 4.525797843933105469e+00 3.717267036437988281e+00 4.265640258789062500e+00 3.314040899276733398e+00 4.072875022888183594e+00 7.894364833831787109e+00 7.894364833831787109e+00 3.974045753479003906e+00 4.170146942138671875e+00 3.886701345443725586e+00 3.886701345443725586e+00 7.894364833831787109e+00 2.135259866714477539e+00 4.525797843933105469e+00 4.073541164398193359e+00 3.435730934143066406e+00 6.193043231964111328e+00 5.426367759704589844e+00 2.540995597839355469e+00 3.959625244140625000e+00 3.435730934143066406e+00 4.642035484313964844e+00 5.331527233123779297e+00 3.959625244140625000e+00 5.742180824279785156e+00
