# X mode_0 mode_1 mode_2 mode_3
-1.139278557114228363e+01 3.939938493332008351e-02 2.357180415753387936e-01 1.994519079130368036e-02 7.049373827000374737e-01
-1.133266533066132276e+01 3.788914425015035836e-02 2.368700666241156660e-01 1.894115741770449612e-02 7.062996317080294517e-01
-1.127254509018036188e+01 3.642001879937325354e-02 2.380546199794228712e-01 1.798035181818873063e-02 7.075450094030152348e-01
-1.121242484969939923e+01 3.499429184277298710e-02 2.393072824435970580e-01 1.705683565546359942e-02 7.086415900581664040e-01
-1.115230460921843658e+01 3.359738234506681048e-02 2.405051469491956695e-01 1.617042511693611920e-02 7.097270455888013974e-01
-1.109218436873747571e+01 3.224344257153077820e-02 2.417832248835068143e-01 1.532128263730364419e-02 7.106520499076587338e-01
-1.103206412825651306e+01 3.092751780809615755e-02 2.430856956289935422e-01 1.450631160523783991e-02 7.114804749576724152e-01
-1.097194388777555218e+01 2.965175508807755406e-02 2.443501838474826660e-01 1.372107656911202012e-02 7.122769844953277252e-01
-1.091182364729458953e+01 2.841913231088911973e-02 2.456875735398522664e-01 1.297784176629150805e-02 7.129154523829672740e-01
-1.085170340681362688e+01 2.721895532004777601e-02 2.470675319705126771e-01 1.226939144786425018e-02 7.134441212615753036e-01
-1.079158316633266423e+01 2.605625333522801693e-02 2.484832711268330219e-01 1.159042019389446530e-02 7.138700553440444629e-01
-1.073146292585170336e+01 2.494165042542515962e-02 2.498380656275024647e-01 1.094574700718345221e-02 7.142745369398889599e-01
-1.067134268537074249e+01 2.384932078976952433e-02 2.512120101010997253e-01 1.032435851215238350e-02 7.146143105969784415e-01
-1.061122244488977984e+01 2.280345929569210089e-02 2.527349763314232223e-01 9.740738276168912912e-03 7.147208260967157223e-01
-1.055110220440881719e+01 2.179228498991006222e-02 2.541986655626333746e-01 9.181797540059821738e-03 7.148272519073967102e-01
-1.049098196392785631e+01 2.081554249144295862e-02 2.557085111765915464e-01 8.650676557477336368e-03 7.148252697744881257e-01
-1.043086172344689366e+01 1.988027932189296090e-02 2.572407126780418829e-01 8.146924829968760218e-03 7.147320831700962884e-01
-1.037074148296593279e+01 1.897075204212270855e-02 2.587378719746030176e-01 7.669176569469666506e-03 7.146221994138046707e-01
-1.031062124248497014e+01 1.810397132823143504e-02 2.603022782711462146e-01 7.216062978309441787e-03 7.143776874223128903e-01
-1.025050100200400749e+01 1.726404585299933306e-02 2.618708284353140625e-01 6.784874568646790012e-03 7.140802511430397459e-01
-1.019038076152304662e+01 1.645856972644761662e-02 2.634257908093600720e-01 6.379291819416179482e-03 7.137363476447761146e-01
-1.013026052104208397e+01 1.568956058715023638e-02 2.650389501339761034e-01 5.995577104381609457e-03 7.132759121744920439e-01
-1.007014028056112309e+01 1.494605749314006048e-02 2.666841716475613078e-01 5.631746221838638579e-03 7.127380246374599437e-01
-1.001002004008016044e+01 1.423392104576382509e-02 2.683703134835906390e-01 5.288941032712694661e-03 7.121068244379328283e-01
-9.949899799599197792e+00 1.355164432201346435e-02 2.699786199347360971e-01 4.963902714179473444e-03 7.115058330290709998e-01
-9.889779559118236918e+00 1.289854844826567905e-02 2.716337344879136140e-01 4.658374358782167886e-03 7.108093427050385937e-01
-9.829659318637276044e+00 1.227816551780873573e-02 2.733761137481119374e-01 4.371287650508196530e-03 7.099744330835711104e-01
-9.769539078156313394e+00 1.168076135965219996e-02 2.751197677544105491e-01 4.099026463146682869e-03 7.091004444227905212e-01
