# X mode_0 mode_1 mode_2 mode_3
-1.037074148296593279e+01 3.502539563505936704e-02 5.660573678701567163e-02 7.049643041801139098e-01 2.034045633978109335e-01
-1.031062124248497014e+01 3.348513735825419529e-02 5.468054130411848651e-02 7.064625317371511226e-01 2.053717896004761123e-01
-1.025050100200400749e+01 3.199628999364607929e-02 5.281552718128962320e-02 7.076673974884242213e-01 2.075207853366400901e-01
-1.019038076152304662e+01 3.055907117195833661e-02 5.095635485458656355e-02 7.088714158764345408e-01 2.096131580970206632e-01
-1.013026052104208397e+01 2.916047863383936650e-02 4.914121106850721094e-02 7.100102835940422796e-01 2.116880267036111152e-01
-1.007014028056112309e+01 2.780854456020517493e-02 4.735741178996583783e-02 7.109521141219820040e-01 2.138819295278469867e-01
-1.001002004008016044e+01 2.651283009513059202e-02 4.561838658065672791e-02 7.118099306862806230e-01 2.160588526379319807e-01
-9.949899799599197792e+00 2.524976380838250822e-02 4.392007448986232077e-02 7.125356181785988952e-01 2.182945435231563869e-01
-9.889779559118236918e+00 2.404248465910712243e-02 4.224801926815501679e-02 7.131741464980746459e-01 2.205353495746632253e-01
-9.829659318637276044e+00 2.287827407923876538e-02 4.062668584963734231e-02 7.136417327326407545e-01 2.228533073384831309e-01
-9.769539078156313394e+00 2.175629430431463493e-02 3.903986142025483302e-02 7.140320475102462927e-01 2.251717967651843122e-01
-9.709418837675350744e+00 2.067401076935936402e-02 3.749363072705313993e-02 7.143845312197406594e-01 2.274478272838467707e-01
-9.649298597194388094e+00 1.963909268916994716e-02 3.598493956026364848e-02 7.145061641902129557e-01 2.298698035603534140e-01
-9.589178356713427220e+00 1.864084543704242272e-02 3.451227791048037258e-02 7.146441793027235034e-01 2.322026973497536284e-01
-9.529058116232466347e+00 1.769082871668675727e-02 3.309641989764065123e-02 7.146267423295004084e-01 2.345860090561720790e-01
-9.468937875751503697e+00 1.677132240370307961e-02 3.171166000063426610e-02 7.144859482149692465e-01 2.370310693806933766e-01
-9.408817635270541047e+00 1.590153747475186313e-02 3.038193175033758464e-02 7.142572653715562048e-01 2.394592654033543544e-01
-9.348697394789578397e+00 1.506500656066431069e-02 2.909162716626311623e-02 7.139785562771836513e-01 2.418648099958887743e-01
-9.288577154308617523e+00 1.426140846447022069e-02 2.783956082688098660e-02 7.135198329464291778e-01 2.443791977622196410e-01
-9.228456913827656649e+00 1.349965014544036654e-02 2.662230881956235626e-02 7.130005308536492281e-01 2.468775101813479589e-01
-9.168336673346693999e+00 1.277063117997848107e-02 2.545535454898260191e-02 7.124770372488195003e-01 2.492969770222192849e-01
-9.108216432865731349e+00 1.207408026859756178e-02 2.432333007886936654e-02 7.117983911568595001e-01 2.518041984956737034e-01
-9.048096192384768699e+00 1.141349190743016530e-02 2.323919839628809866e-02 7.110313902657322549e-01 2.543159194305495419e-01
-8.987975951903807825e+00 1.078076795938767533e-02 2.218911617611265402e-02 7.102143856115309406e-01 2.568157302529686103e-01
-8.927855711422846952e+00 1.018505700408296397e-02 2.118060870217241404e-02 7.093529964217043515e-01 2.592813378720401629e-01
-8.867735470941884302e+00 9.614770778762894363e-03 2.020557330085601816e-02 7.084064662581494032e-01 2.617731896622317866e-01
-8.807615230460921651e+00 9.074226451019563183e-03 1.927572226268137873e-02 7.073372930759391775e-01 2.643127582103599327e-01
-8.747494989979959001e+00 8.560597185659235900e-03 1.837943259602444965e-02 7.062942570997833291e-01 2.667657131185330321e-01
-8.687374749498998128e+00 8.072551213341111129e-03 1.751995686079504261e-02 7.051088530200861904e-01 2.692986389057777097e-01
-8.627254509018037254e+00 7.611794573169500429e-03 1.669095586322519656e-02 7.039293432125068861e-01 2.717679063510983206e-01
-8.567134268537074604e+00 7.174405828504438684e-03 1.590441567673691117e-02 7.027377764729819676e-01 2.741834020217766565e-01
-8.507014028056111954e+00 6.762189526399318279e-03 1.514724902293332169e-02 7.014371100483397514e-01 2.766534514023276103e-01
-8.446893787575149304e+00 6.371477906769842763e-03 1.442392368507594211e-02 7.000993584593983021e-01 2.791052399487559676e-01
