# X mode_0 mode_1 mode_2 mode_3
-9.408817635270541047e+00 2.406633751083024908e-01 1.865429348280375210e-01 3.293361038819421216e-01 2.434575861817179221e-01
-9.348697394789578397e+00 2.369066687984842656e-01 1.882421218604012070e-01 3.296496605821409576e-01 2.452015487589735143e-01
-9.288577154308617523e+00 2.330434113698806320e-01 1.902090864047885632e-01 3.296210689263134874e-01 2.471264332990174006e-01
-9.228456913827656649e+00 2.291864816091956358e-01 1.924395487568714980e-01 3.292376196739824068e-01 2.491363499599503206e-01
-9.168336673346693999e+00 2.252191442106148134e-01 1.949204586807101458e-01 3.284961169968794725e-01 2.513642801117956238e-01
-9.108216432865731349e+00 2.211760572845198891e-01 1.977071912130939912e-01 3.273475341202259359e-01 2.537692173821602948e-01
-9.048096192384768699e+00 2.170102755410525386e-01 2.007968046213630398e-01 3.257128042630935139e-01 2.564801155744909078e-01
-8.987975951903807825e+00 2.127969264137823946e-01 2.042345724615561298e-01 3.236599793497649258e-01 2.593085217748966054e-01
-8.927855711422846952e+00 2.084132609799799474e-01 2.080497802399642604e-01 3.210430242776599608e-01 2.624939345023958315e-01
-8.867735470941884302e+00 2.039242396048774053e-01 2.122549525876794574e-01 3.178410290985675402e-01 2.659797787088755694e-01
-8.807615230460921651e+00 1.992977586047556815e-01 2.168882415370406991e-01 3.140205961651624245e-01 2.697934036930412782e-01
-8.747494989979959001e+00 1.944989327577720528e-01 2.219412560484737562e-01 3.094473212844465193e-01 2.741124899093075884e-01
-8.687374749498998128e+00 1.895218386761889640e-01 2.274707247327766579e-01 3.042765172678250640e-01 2.787309193232092586e-01
-8.627254509018037254e+00 1.843420106162923788e-01 2.334266723640078256e-01 2.983754263679043728e-01 2.838558906517953950e-01
-8.567134268537074604e+00 1.789317697459008316e-01 2.398595157213552764e-01 2.916936334903306172e-01 2.895150810424132470e-01
-8.507014028056111954e+00 1.733286281182672695e-01 2.467826532860215860e-01 2.841356098302870725e-01 2.957531087654240443e-01
-8.446893787575149304e+00 1.675127711789585749e-01 2.540989376383812615e-01 2.758657745367083525e-01 3.025225166459518111e-01
-8.386773547094188430e+00 1.614000035268438049e-01 2.618448595404242463e-01 2.667991614618168139e-01 3.099559754709152459e-01
-8.326653306613227556e+00 1.551685157690092243e-01 2.699432495218460626e-01 2.568451754519238128e-01 3.180430592572209281e-01
-8.266533066132264906e+00 1.485703322533288018e-01 2.784847815718775044e-01 2.462073220668255513e-01 3.267375641079681703e-01
-8.206412825651302256e+00 1.418363912720036479e-01 2.871532015190066955e-01 2.348127955489062724e-01 3.361976116600834397e-01
-8.146292585170341383e+00 1.348407818636914723e-01 2.960128178469224047e-01 2.228200909832490362e-01 3.463263093061370035e-01
-8.086172344689378733e+00 1.277219376904164261e-01 3.049259341720741423e-01 2.101969738959181544e-01 3.571551542415912217e-01
-8.026052104208417859e+00 1.204200906804480942e-01 3.137794324867475004e-01 1.972357697174066948e-01 3.685647071153977383e-01
-7.965931863727455209e+00 1.130266372963711630e-01 3.224527880281854442e-01 1.838935898372577038e-01 3.806269848381856891e-01
-7.905811623246493447e+00 1.055917066623549977e-01 3.308211042284537329e-01 1.704380083487000985e-01 3.931491807604912125e-01
-7.845691382765531685e+00 9.811941124361545086e-02 3.387233524022525977e-01 1.568785805035995684e-01 4.062786558505322998e-01
-7.785571142284569035e+00 9.073781998077364019e-02 3.460603190766373682e-01 1.434720276485509927e-01 4.197298332940379018e-01
-7.725450901803607273e+00 8.349048069232277436e-02 3.526405677690487850e-01 1.303862663539331890e-01 4.334826851846952933e-01
-7.665330661322645511e+00 7.638937259113040557e-02 3.584297569796429661e-01 1.176846453079034988e-01 4.474962251213231990e-01
-7.605210420841683749e+00 6.955485088024340734e-02 3.632304333490855019e-01 1.055616401988789671e-01 4.616530755717921375e-01
-7.545090180360721988e+00 6.301715529309069586e-02 3.670708516139748467e-01 9.408605151586220405e-02 4.758259415770723089e-01
-7.484969939879760226e+00 5.683094913168484225e-02 3.698681487483160280e-01 8.340302538081570405e-02 4.898978767391833355e-01
-7.424849699398797576e+00 5.100055577280002139e-02 3.715791114331101208e-01 7.350489972973534014e-02 5.039154330643544899e-01
-7.364729458917835814e+00 4.558966933566602903e-02 3.723348407541556826e-01 6.444340212631902154e-02 5.176320877838592738e-01
-7.304609218436874052e+00 4.060109685960968523e-02 3.720883175025674894e-01 5.626918577307691433e-02 5.310413998647459666e-01
-7.244488977955912290e+00 3.603566905288629885e-02 3.709612360022434552e-01 4.892550895918165027e-02 5.440775859856885610e-01
-7.184368737474950528e+00 3.189777523514682189e-02 3.690272316948191023e-01 4.240784920848097994e-02 5.566671438615531375e-01
-7.124248496993987878e+00 2.816959856560524722e-02 3.663910929671874150e-01 3.666272010159668526e-02 5.687765883656106247e-01
-7.064128256513026116e+00 2.482936523194146164e-02 3.631844710328074322e-01 3.163491378861540276e-02 5.803512499466357832e-01
-7.004008016032064354e+00 2.186347363318888459e-02 3.595175324492003166e-01 2.726793390733815714e-02 5.913510600102727111e-01
-6.943887775551102592e+00 1.923439592886710264e-02 3.555243217528315514e-01 2.349094264725880635e-02 6.017503396710426333e-01
-6.883767535070139942e+00 1.691851826168918466e-02 3.513301000017155507e-01 2.023654620750948985e-02 6.115148355290858095e-01
-6.823647294589179069e+00 1.489022154783682661e-02 3.470741193211727138e-01 1.745162781559985582e-02 6.205840313153906385e-01
-6.763527054108216419e+00 1.311334974945704314e-02 3.427538424362324698e-01 1.507283947550660912e-02 6.290599683388038432e-01
-6.703406813627255545e+00 1.156812389155535171e-02 3.385730374090929473e-01 1.304818637146894916e-02 6.368106523278828091e-01
-6.643286573146292895e+00 1.022126920065825027e-02 3.345875180600098031e-01 1.132397186081792254e-02 6.438672408785141021e-01
-6.583166332665330245e+00 9.048812146209271948e-03 3.308201169176123169e-01 9.859129850136818043e-03 6.502719410860416938e-01
-6.523046092184369371e+00 8.036729405561233303e-03 3.274344336496471386e-01 8.620192836853595580e-03 6.559086441079379215e-01
-6.462925851703406721e+00 7.156854962843385570e-03 3.243931003393945023e-01 7.564767669171536778e-03 6.608852770285906786e-01
-6.402805611222445847e+00 6.394385543077685079e-03 3.218088001657860575e-01 6.669123704005815341e-03 6.651276905871305045e-01
-6.342685370741483197e+00 5.732734138284034144e-03 3.196233252848524886e-01 5.908068731392451638e-03 6.687358718454711193e-01
-6.282565130260520547e+00 5.155515158664593887e-03 3.178477271264771864e-01 5.258638819417939259e-03 6.717381188954403282e-01
-6.222444889779559674e+00 4.657045603759512285e-03 3.166008963972574697e-01 4.706620134459002860e-03 6.740354378645240230e-01
-6.162324649298597024e+00 4.221735140877567322e-03 3.157310114533928846e-01 4.233521645663471111e-03 6.758137317600660943e-01
-6.102204408817636150e+00 3.843135965705239427e-03 3.154476362558961133e-01 3.828736296426886194e-03 6.768804914819717133e-01
-6.042084168336673500e+00 3.511679439711050312e-03 3.154759241732412733e-01 3.480575248082531156e-03 6.775318211389651513e-01
-5.981963927855712626e+00 3.222659558524469843e-03 3.158898379210659524e-01 3.180428467319481190e-03 6.777070740530900528e-01
-5.921843687374749976e+00 2.968713639651873563e-03 3.166845485527594595e-01 2.922142545687549369e-03 6.774245952619010191e-01
-5.861723446893787326e+00 2.746254088531259203e-03 3.178222940351215220e-01 2.697091455616408302e-03 6.767343604207308738e-01
-5.801603206412826452e+00 2.550581298019117312e-03 3.192619248266544973e-01 2.501070029390232204e-03 6.756864238459361349e-01
-5.741482965931863802e+00 2.377448909362994516e-03 3.207732800035544285e-01 2.329297965770327130e-03 6.745199731213122885e-01
-5.681362725450902929e+00 2.224225161167108986e-03 3.224431580581565981e-01 2.178559652998769258e-03 6.731540571276776186e-01
-5.621242484969940278e+00 2.088459408713984507e-03 3.243105896185860537e-01 2.045914944933326703e-03 6.715550360277666719e-01
-5.561122244488977628e+00 1.967610140095787680e-03 3.260958171890172563e-01 1.927397558854966391e-03 6.700091751120319516e-01
-5.501002004008016755e+00 1.859964990523664151e-03 3.278815454326044487e-01 1.822059732725637114e-03 6.684364298441463070e-01
-5.440881763527054105e+00 1.763829008189681099e-03 3.295719320674280195e-01 1.726914773559238116e-03 6.669373241508230743e-01
-5.380761523046093231e+00 1.678190473241852800e-03 3.311196091318752144e-01 1.641951261941394140e-03 6.655602491329415393e-01
-5.320641282565130581e+00 1.600915590945525867e-03 3.324790221243371091e-01 1.564416616061408164e-03 6.643556456686561251e-01
-5.260521042084167931e+00 1.531558912088946825e-03 3.335150813697964622e-01 1.493959722701650910e-03 6.634593999954129240e-01
-5.200400801603207057e+00 1.469390116004235403e-03 3.343187403762424292e-01 1.429615808974734606e-03 6.627822536987786339e-01
-5.140280561122244407e+00 1.413125241623250372e-03 3.347833903084731499e-01 1.369946713725957166e-03 6.624335377361777466e-01
-5.080160320641283533e+00 1.362630522205989479e-03 3.349173778808028912e-01 1.315022578733108204e-03 6.624049690182579608e-01
-5.020040080160320883e+00 1.316541280960823032e-03 3.346670891799659597e-01 1.264219111630338890e-03 6.627521504274428432e-01
-4.959919839679358233e+00 1.275840107700832284e-03 3.342325565227044493e-01 1.217352994356585240e-03 6.632742503752381280e-01
-4.899799599198397360e+00 1.238503943235323571e-03 3.333959889603548832e-01 1.174018497383827247e-03 6.641914885990259920e-01
-4.839679358717434710e+00 1.205589746212568699e-03 3.322547320682053829e-01 1.134521911031777242e-03 6.654051562745502135e-01
-4.779559118236473836e+00 1.175914062275429947e-03 3.309896914953017188e-01 1.098179776785317835e-03 6.667362146656374833e-01
-4.719438877755511186e+00 1.149460990383817209e-03 3.294806673717038392e-01 1.065675953139022872e-03 6.683041956847732834e-01
-4.659318637274550312e+00 1.126616699211554313e-03 3.279385061191323891e-01 1.036859859892306016e-03 6.698980173217637946e-01
-4.599198396793587662e+00 1.106470188127598809e-03 3.263878205250753672e-01 1.011512160293979046e-03 6.714941971265030451e-01
-4.539078156312625012e+00 1.089607211743280277e-03 3.248295724496490511e-01 9.903351034807011781e-04 6.730904852351269341e-01
-4.478957915831664138e+00 1.075868442095810921e-03 3.234560818172180774e-01 9.737583230442577089e-04 6.744942914176418336e-01
-4.418837675350701488e+00 1.064901693124653201e-03 3.222022488510292160e-01 9.616150359821577656e-04 6.757712344198639753e-01
-4.358717434869740615e+00 1.057715651995297249e-03 3.213853103947252321e-01 9.550300872445564642e-04 6.766019438660350049e-01
-4.298597194388777964e+00 1.053184696023635406e-03 3.208617398002277521e-01 9.544031529299609479e-04 6.771306723508186964e-01
-4.238476953907815314e+00 1.052325488638737767e-03 3.208447721020740717e-01 9.602065852425132123e-04 6.771426958240447380e-01
-4.178356713426854441e+00 1.055279293093429631e-03 3.213442644276736648e-01 9.739460899399296923e-04 6.766265101892929845e-01
-4.118236472945891791e+00 1.061798667253958115e-03 3.223868513373156497e-01 9.958777991256350694e-04 6.755554721963047404e-01
-4.058116232464930917e+00 1.072311132947807331e-03 3.241063162026581734e-01 1.028233529361445011e-03 6.737931391350325816e-01
-3.997995991983968267e+00 1.087398250962155841e-03 3.263961180315267940e-01 1.072126635340293248e-03 6.714443570821707619e-01
-3.937875751503005617e+00 1.106936496537460875e-03 3.294460590441662395e-01 1.129837290274737695e-03 6.683171671690215643e-01
-3.877755511022044743e+00 1.131112631229780124e-03 3.330559126693853900e-01 1.204406328375547119e-03 6.646085683710092340e-01
-3.817635270541082093e+00 1.160141348402824769e-03 3.372146241424561763e-01 1.298788776056429128e-03 6.603264457330846326e-01
-3.757515030060121219e+00 1.195047456561536053e-03 3.419617918869076734e-01 1.418118006626044010e-03 6.554250426499047544e-01
-3.697394789579158569e+00 1.235570264526762111e-03 3.470472992564793691e-01 1.568915540380552524e-03 6.501482149386133003e-01
-3.637274549098197696e+00 1.281940263541700474e-03 3.525040103250484669e-01 1.758188171227813550e-03 6.444558612401820596e-01
-3.577154308617235046e+00 1.334685033143558812e-03 3.580607335499689237e-01 1.995969467255815418e-03 6.386086119496316993e-01
-3.517034068136272396e+00 1.394326545426900679e-03 3.635169468053582320e-01 2.296702014522035342e-03 6.327920246346928623e-01
-3.456913827655311522e+00 1.460742533552680670e-03 3.686571769430668222e-01 2.677209017211997725e-03 6.272048715061684376e-01
-3.396793587174348872e+00 1.534378395129129807e-03 3.732729392717744066e-01 3.162786768540838938e-03 6.220298955645556793e-01
-3.336673346693387998e+00 1.614894046977414978e-03 3.769364688567745092e-01 3.781750628698090939e-03 6.176668864675499693e-01
-3.276553106212425348e+00 1.703202214818552935e-03 3.795294483516873929e-01 4.578207084364538729e-03 6.141891423491294688e-01
-3.216432865731462698e+00 1.798438354635689164e-03 3.805043792828431415e-01 5.606071939473340933e-03 6.120911104230478683e-01
-3.156312625250501824e+00 1.900484841426062534e-03 3.796979269165473569e-01 6.940611830119189710e-03 6.114609764119073310e-01
-3.096192384769539174e+00 2.008356878035614471e-03 3.766860185628613245e-01 8.675767776229850389e-03 6.126298567828731834e-01
