# X mu var std 2std fstd 2fstd
2.809364548494983072e-01 4.067926395853146970e-01 3.571698959080382707e-03 1.597636926493032350e-01 3.195273852986064700e-01 5.976369264930324332e-02 1.195273852986064866e-01
2.842809364548494755e-01 4.424846276524888045e-01 3.311278511901993848e-03 1.575437095771726748e-01 3.150874191543453495e-01 5.754370957717266921e-02 1.150874191543453384e-01
2.876254180602006438e-01 4.764407192933016177e-01 3.056550502661459223e-03 1.552860787419532984e-01 3.105721574839065968e-01 5.528607874195328592e-02 1.105721574839065718e-01
2.909698996655518122e-01 5.086399106103760559e-01 2.816371596450151227e-03 1.530694977972295590e-01 3.061389955944591179e-01 5.306949779722953953e-02 1.061389955944590791e-01
2.943143812709029805e-01 5.390936518887107232e-01 2.602828758062392112e-03 1.510179258502576949e-01 3.020358517005153898e-01 5.101792585025768934e-02 1.020358517005153787e-01
2.976588628762541489e-01 5.678449682441539803e-01 2.431470517404721310e-03 1.493099433928363196e-01 2.986198867856726391e-01 4.930994339283630706e-02 9.861988678567261413e-02
3.010033444816053727e-01 5.949665192981004047e-01 2.321122604828307345e-03 1.481780303128750476e-01 2.963560606257500951e-01 4.817803031287504895e-02 9.635606062575009789e-02
3.043478260869565410e-01 6.205576381445793155e-01 2.293194844758150719e-03 1.478873140273930242e-01 2.957746280547860485e-01 4.788731402739300480e-02 9.577462805478600960e-02
3.076923076923077094e-01 6.447404300713894809e-01 2.370443486153672730e-03 1.486872004345461684e-01 2.973744008690923368e-01 4.868720043454616980e-02 9.737440086909233961e-02
3.110367892976588777e-01 6.676550491035350143e-01 2.575224397645958785e-03 1.507466688329978932e-01 3.014933376659957864e-01 5.074666883299788073e-02 1.014933376659957615e-01
3.143812709030100461e-01 6.894543039038408816e-01 2.927349152172020741e-03 1.541049826926506050e-01 3.082099653853012100e-01 5.410498269265059945e-02 1.082099653853011989e-01
3.177257525083612144e-01 7.102977725124803854e-01 3.441727807673100603e-03 1.586662407835469080e-01 3.173324815670938159e-01 5.866624078354688854e-02 1.173324815670937771e-01
3.210702341137123828e-01 7.303456266747846426e-01 4.126038723190228463e-03 1.642342488333928263e-01 3.284684976667856526e-01 6.423424883339283464e-02 1.284684976667856693e-01
3.244147157190635511e-01 7.497523802132757265e-01 4.978697743164672840e-03 1.705598876357146132e-01 3.411197752714292264e-01 7.055988763571462152e-02 1.411197752714292430e-01
3.277591973244147194e-01 7.686607814748562806e-01 5.987399741815890852e-03 1.773782898610191117e-01 3.547565797220382233e-01 7.737828986101909223e-02 1.547565797220381845e-01
3.311036789297658878e-01 7.871960670871899213e-01 7.128471656608792451e-03 1.844302768952512106e-01 3.688605537905024212e-01 8.443027689525121893e-02 1.688605537905024379e-01
3.344481605351170561e-01 8.054607831988308542e-01 8.367208872162135158e-03 1.914724487054005608e-01 3.829448974108011217e-01 9.147244870540055528e-02 1.829448974108011106e-01
3.377926421404682245e-01 8.235303614900451041e-01 9.659271732682661593e-03 1.982815940686895040e-01 3.965631881373790080e-01 9.828159406868949843e-02 1.965631881373789969e-01
3.411371237458193928e-01 8.414496112823128815e-01 1.095310570241675441e-02 2.046570862503669930e-01 4.093141725007339859e-01 1.046570862503669874e-01 2.093141725007339748e-01
3.444816053511705611e-01 8.592302570757929248e-01 1.219322996504956791e-02 2.104229594108470436e-01 4.208459188216940872e-01 1.104229594108470242e-01 2.208459188216940483e-01
3.478260869565217295e-01 8.768496140686059537e-01 1.332412937309768175e-02 2.154301926408237478e-01 4.308603852816474955e-01 1.154301926408237561e-01 2.308603852816475122e-01
3.511705685618728978e-01 8.942504541027035403e-01 1.429439780798757997e-02 2.195591811948692795e-01 4.391183623897385591e-01 1.195591811948692601e-01 2.391183623897385202e-01
3.545150501672240662e-01 9.113420725967272817e-01 1.506072940147484829e-02 2.227221634484775892e-01 4.454443268969551784e-01 1.227221634484775836e-01 2.454443268969551672e-01
3.578595317725752345e-01 9.280025249663407250e-01 1.559134626369701460e-02 2.248653124918886803e-01 4.497306249837773606e-01 1.248653124918886886e-01 2.497306249837773773e-01
3.612040133779264028e-01 9.440819603950337813e-01 1.586849098599280028e-02 2.259701988011164620e-01 4.519403976022329239e-01 1.259701988011164564e-01 2.519403976022329128e-01
3.645484949832775712e-01 9.594069430987562930e-01 1.588969720020422249e-02 2.260543422504922018e-01 4.521086845009844035e-01 1.260543422504921962e-01 2.521086845009843924e-01
3.678929765886287395e-01 9.737856178000402485e-01 1.566767414774600242e-02 2.251705802005647128e-01 4.503411604011294256e-01 1.251705802005647072e-01 2.503411604011294145e-01
3.712374581939799079e-01 9.870135481591519877e-01 1.522878880616629349e-02 2.234049788548512772e-01 4.468099577097025543e-01 1.234049788548512855e-01 2.468099577097025710e-01
3.745819397993310762e-01 9.988800353381707131e-01 1.461028525151270019e-02 2.208730129165013545e-01 4.417460258330027090e-01 1.208730129165013351e-01 2.417460258330026701e-01
3.779264214046822445e-01 1.009174709371351231e+00 1.385652743420656696e-02 2.177137521031700385e-01 4.354275042063400769e-01 1.177137521031700329e-01 2.354275042063400658e-01
