# X mu var std 2std fstd 2fstd
3.678929765886287395e-01 9.853246408734770423e-01 8.470830761522183143e-04 1.382024769063591174e-01 2.764049538127182348e-01 2.910469165190069860e-02 5.820938330380139719e-02
3.712374581939799079e-01 9.963113860285964796e-01 8.484789542194178403e-04 1.382264473284263717e-01 2.764528946568527434e-01 2.912866207396793208e-02 5.825732414793586417e-02
3.745819397993310762e-01 1.005696011935043099e+00 8.495774184525626540e-04 1.382452966139649519e-01 2.764905932279299039e-01 2.914751135950653660e-02 5.829502271901307320e-02
3.779264214046822445e-01 1.013380205484898822e+00 8.502850872069197402e-04 1.382574335240607244e-01 2.765148670481214488e-01 2.915964826960228823e-02 5.831929653920457646e-02
3.812709030100334129e-01 1.019281869169108790e+00 8.505552563059347185e-04 1.382620657411416931e-01 2.765241314822833862e-01 2.916428048668327430e-02 5.832856097336654860e-02
3.846153846153845812e-01 1.023338763844690247e+00 8.503961323225199195e-04 1.382593375506329103e-01 2.765186751012658206e-01 2.916155229617449496e-02 5.832310459234898992e-02
3.879598662207358051e-01 1.025511416871613735e+00 8.498708778650045049e-04 1.382503302182348237e-01 2.765006604364696474e-01 2.915254496377639448e-02 5.830508992755278896e-02
3.913043478260869734e-01 1.025785172460403682e+00 8.490889183324956723e-04 1.382369156178116787e-01 2.764738312356233574e-01 2.913913036335325640e-02 5.827826072670651281e-02
3.946488294314381418e-01 1.024171300769111337e+00 8.481895511804273154e-04 1.382214792368574863e-01 2.764429584737149725e-01 2.912369398239906051e-02 5.824738796479812103e-02
3.979933110367893101e-01 1.020707125023279982e+00 8.473203972186187137e-04 1.382065536450760301e-01 2.764131072901520603e-01 2.910876839061760785e-02 5.821753678123521569e-02
4.013377926421404784e-01 1.015455169435120597e+00 8.466143174943924123e-04 1.381944228178332013e-01 2.763888456356664025e-01 2.909663756337478244e-02 5.819327512674956487e-02
4.046822742474916468e-01 1.008501373049704108e+00 8.461688319909611584e-04 1.381867665358811337e-01 2.763735330717622674e-01 2.908898128142271486e-02 5.817796256284542972e-02
4.080267558528428151e-01 9.999524537930053469e-01 8.460317042845029141e-04 1.381844094017276037e-01 2.763688188034552073e-01 2.908662414726918485e-02 5.817324829453836971e-02
4.113712374581939835e-01 9.899325413554233011e-01 8.461952493389233131e-04 1.381872206105962952e-01 2.763744412211925905e-01 2.908943535613785908e-02 5.817887071227571816e-02
4.147157190635451518e-01 9.785792256554580737e-01 8.466002956804966669e-04 1.381941818643566411e-01 2.763883637287132822e-01 2.909639660989822227e-02 5.819279321979644454e-02
4.180602006688963201e-01 9.660391885029357972e-01 8.471489156296432193e-04 1.382036079645218574e-01 2.764072159290437147e-01 2.910582271006341426e-02 5.821164542012682852e-02
4.214046822742474885e-01 9.524635990572624111e-01 8.477234021983181492e-04 1.382134752204942363e-01 2.764269504409884726e-01 2.911568996603580706e-02 5.823137993207161411e-02
4.247491638795986568e-01 9.380034585285232929e-01 8.482078502564391678e-04 1.382217933964782763e-01 2.764435867929565527e-01 2.912400814201986099e-02 5.824801628403972198e-02
4.280936454849498252e-01 9.228050764225618208e-01 8.485083150177148096e-04 1.382269513087366619e-01 2.764539026174733238e-01 2.912916605427822575e-02 5.825833210855645150e-02
4.314381270903009935e-01 9.070058499940182317e-01 8.485679327521693889e-04 1.382279746248035734e-01 2.764559492496071469e-01 2.913018937034514769e-02 5.826037874069029537e-02
4.347826086956521618e-01 8.907305012403987643e-01 8.483744928420961732e-04 1.382246541703253673e-01 2.764493083406507346e-01 2.912686891586694846e-02 5.825373783173389691e-02
4.381270903010033302e-01 8.740879028042645160e-01 8.479594978916692085e-04 1.382175293792214377e-01 2.764350587584428753e-01 2.911974412476299803e-02 5.823948824952599607e-02
4.414715719063544985e-01 8.571685967637988623e-01 8.473894117565084882e-04 1.382077390805384054e-01 2.764154781610768108e-01 2.910995382607997964e-02 5.821990765215995928e-02
4.448160535117056669e-01 8.400430798530282850e-01 8.467512341333521082e-04 1.381967755141453036e-01 2.763935510282906072e-01 2.909899025968688477e-02 5.819798051937376954e-02
4.481605351170568352e-01 8.227608965195354340e-01 8.461354801181576084e-04 1.381861932569283802e-01 2.763723865138567604e-01 2.908840800246994748e-02 5.817681600493989497e-02
4.515050167224080035e-01 8.053505487819812014e-01 8.456199245744434097e-04 1.381773300338122457e-01 2.763546600676244913e-01 2.907954477935380949e-02 5.815908955870761898e-02
4.548494983277591719e-01 7.878202003416675536e-01 8.452570804746472113e-04 1.381710905442710691e-01 2.763421810885421381e-01 2.907330528981263290e-02 5.814661057962526580e-02
4.581939799331103402e-01 7.701591230154402057e-01 8.450674407394163359e-04 1.381678289547939309e-01 2.763356579095878618e-01 2.907004370033551208e-02 5.814008740067102415e-02
4.615384615384615086e-01 7.523398072628105782e-01 8.450392505800029394e-04 1.381673440846161727e-01 2.763346881692323453e-01 2.906955883015775732e-02 5.813911766031551465e-02
4.648829431438126769e-01 7.343206361431799944e-01 8.451342669452889967e-04 1.381689783318897080e-01 2.763379566637794160e-01 2.907119307743128919e-02 5.814238615486257838e-02
4.682274247491638453e-01 7.160490041330371813e-01 8.452978678585302197e-04 1.381717919934431771e-01 2.763435839868863542e-01 2.907400673898474092e-02 5.814801347796948183e-02
4.715719063545150691e-01 6.974647491661640775e-01 8.454711934758432938e-04 1.381747726065869764e-01 2.763495452131739527e-01 2.907698735212854366e-02 5.815397470425708731e-02
4.749163879598662374e-01 6.785037583020391283e-01 8.456028310326870953e-04 1.381770361222625643e-01 2.763540722445251285e-01 2.907925086780412810e-02 5.815850173560825620e-02
4.782608695652174058e-01 6.591016045761680653e-01 8.456578837577526184e-04 1.381779827049186560e-01 2.763559654098373120e-01 2.908019745046021287e-02 5.816039490092042574e-02
4.816053511705685741e-01 6.391970747175027556e-01 8.456229740127708039e-04 1.381773824664689621e-01 2.763547649329379241e-01 2.907959721201053283e-02 5.815919442402106565e-02
4.849498327759197425e-01 6.187354542639980082e-01 8.455066458683754838e-04 1.381753822299372492e-01 2.763507644598744983e-01 2.907759697547882688e-02 5.815519395095765376e-02
4.882943143812709108e-01 5.976714478174285361e-01 8.453355512753237943e-04 1.381724400464817426e-01 2.763448800929634852e-01 2.907465479202330644e-02 5.814930958404661288e-02
4.916387959866220791e-01 5.759716272232789924e-01 8.451475456707982373e-04 1.381692067138710622e-01 2.763384134277421245e-01 2.907142145941264688e-02 5.814284291882529376e-02
4.949832775919732475e-01 5.536163189553217068e-01 8.449832636275847117e-04 1.381663810861731845e-01 2.763327621723463690e-01 2.906859583171475872e-02 5.813719166342951744e-02
4.983277591973244158e-01 5.306008631113592333e-01 8.448778450274429391e-04 1.381645677566110120e-01 2.763291355132220239e-01 2.906678250215257234e-02 5.813356500430514467e-02
5.016722408026755842e-01 5.069361998269704683e-01 8.448542655667940588e-04 1.381641621454091640e-01 2.763283242908183279e-01 2.906637689095072086e-02 5.813275378190144171e-02
5.050167224080267525e-01 4.826487637130720820e-01 8.449192797811239065e-04 1.381652804988224292e-01 2.763305609976448585e-01 2.906749524436400348e-02 5.813499048872800695e-02
5.083612040133779209e-01 4.577796925163544195e-01 8.450624280515867375e-04 1.381677427372547673e-01 2.763354854745095346e-01 2.906995748279633807e-02 5.813991496559267613e-02
5.117056856187290892e-01 4.323833818877793611e-01 8.452580108167120996e-04 1.381711065442029485e-01 2.763422130884058969e-01 2.907332128974452271e-02 5.814664257948904541e-02
5.150501672240802575e-01 4.065254431864374629e-01 8.454694847595302116e-04 1.381747432239491535e-01 2.763494864478983071e-01 2.907695796949072431e-02 5.815391593898144862e-02
5.183946488294314259e-01 3.802801447244650856e-01 8.456554421670800297e-04 1.381779407245909697e-01 2.763558814491819393e-01 2.908015547013255084e-02 5.816031094026510168e-02
5.217391304347825942e-01 3.537274383411417866e-01 8.457762062523930006e-04 1.381800170507355707e-01 2.763600341014711415e-01 2.908223179627713803e-02 5.816446359255427606e-02
5.250836120401337626e-01 3.269496915160733930e-01 8.458000888754101370e-04 1.381804276528962039e-01 2.763608553057924078e-01 2.908264239843776772e-02 5.816528479687553543e-02
5.284280936454849309e-01 3.000282599713400278e-01 8.457084747072952024e-04 1.381788525441453030e-01 2.763577050882906061e-01 2.908106728968686341e-02 5.816213457937372683e-02
5.317725752508360992e-01 2.730400460087423764e-01 8.454990790152813957e-04 1.381752521148175150e-01 2.763505042296350300e-01 2.907746686035909620e-02 5.815493372071819239e-02
5.351170568561872676e-01 2.460541930438115976e-01 8.451869452109754023e-04 1.381698843395086085e-01 2.763397686790172170e-01 2.907209908505017926e-02 5.814419817010035851e-02
5.384615384615384359e-01 2.191290666146306632e-01 8.448029963493982426e-04 1.381632801986254488e-01 2.763265603972508977e-01 2.906549494416701268e-02 5.813098988833402536e-02
5.418060200668896043e-01 1.923096659230069672e-01 8.443902213652394913e-04 1.381561785576890800e-01 2.763123571153781599e-01 2.905839330323064379e-02 5.811678660646128758e-02
5.451505016722407726e-01 1.656255977578067473e-01 8.439978685637767588e-04 1.381494266635729384e-01 2.762988533271458769e-01 2.905164140911450574e-02 5.810328281822901147e-02
